mode,physical_vcs,pattern,injection_rate,link_latency,sim_cycles,torus_x,torus_y,torus_z,traffic_epoch_cycles,traffic_x_bias,traffic_x_hops,seed,deadlock,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,escape_hops,escape_transitions,pool_allocations,owned_pool_allocations,demand_reclaims,owner_migrations,release_handoffs,release_keeps,ownership_wait_starts,ownership_wait_completions,ownership_wait_cycles,ownership_wait_max,pool_write_blocks,pool_read_conflicts,pool_reads,reserved_reads,borrowed_peak,sim_ticks,pool_allocations_east,pool_allocations_west,pool_allocations_north,pool_allocations_south,pool_allocations_up,pool_allocations_down,pool_reads_east,pool_reads_west,pool_reads_north,pool_reads_south,pool_reads_up,pool_reads_down,reserved_reads_east,reserved_reads_west,reserved_reads_north,reserved_reads_south,reserved_reads_up,reserved_reads_down,migrations_to_east,migrations_to_west,migrations_to_north,migrations_to_south,migrations_to_up,migrations_to_down
private_v4,4,torus3d_tornado,0.14,8,10000,4,4,4,0,0.0,0,2,0,44800.00000000001,44509.0,44311.0,0.9935044642857142,0.9955514615021681,0.0692359375,2.705897,44.176074,46.881971,3.009343,1266.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.14,8,10000,4,4,4,0,0.0,0,3,0,44800.00000000001,44587.0,44383.0,0.9952455357142855,0.9954246753538026,0.0693484375,2.677241,44.181353,46.858595,3.010274,1396.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.16,8,10000,4,4,4,0,0.0,0,1,0,51200.0,51169.0,50928.0,0.99939453125,0.9952901170630656,0.079575,3.076677,44.265551,47.342228,3.016415,2649.0,1705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.16,8,10000,4,4,4,0,0.0,0,2,0,51200.0,51042.0,50819.0,0.9969140625,0.9956310489400886,0.0794046875,3.110293,44.279502,47.389795,3.017985,2760.0,1723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.16,8,10000,4,4,4,0,0.0,0,3,0,51200.0,50982.0,50743.0,0.9957421875,0.9953120709269938,0.0792859375,3.009105,44.27186,47.280965,3.016988,2645.0,1690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.18,8,10000,4,4,4,0,0.0,0,1,0,57600.0,57567.0,57287.0,0.9994270833333333,0.9951361022808206,0.0895109375,3.59846,44.448566,48.047026,3.031456,5299.0,3206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.18,8,10000,4,4,4,0,0.0,0,2,0,57600.0,57443.0,57193.0,0.9972743055555555,0.9956478596173598,0.0893640625,3.660238,44.402969,48.063207,3.027451,4874.0,3022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.18,8,10000,4,4,4,0,0.0,0,3,0,57600.0,57444.0,57188.0,0.9972916666666667,0.9955434858296776,0.08935625,3.54807,44.419196,47.967266,3.029167,5019.0,3065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.2,8,10000,4,4,4,0,0.0,0,1,0,64000.0,64021.0,63705.0,1.000328125,0.9950641195857609,0.0995390625,4.382388,44.646323,49.02871,3.044863,8615.0,5086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.2,8,10000,4,4,4,0,0.0,0,2,0,64000.0,63899.0,63602.0,0.998421875,0.9953520399380272,0.099378125,4.400915,44.641961,49.042876,3.044967,8593.0,5080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.2,8,10000,4,4,4,0,0.0,0,3,0,64000.0,63837.0,63545.0,0.997453125,0.9954258502122594,0.0992890625,4.283421,44.621764,48.905185,3.044252,8390.0,4977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.25,8,10000,4,4,4,0,0.0,0,1,0,80000.0,79847.0,79430.0,0.9980875,0.9947775119916841,0.124109375,8.642301,45.585471,54.227773,3.09543,22741.0,12574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.25,8,10000,4,4,4,0,0.0,0,2,0,80000.0,79747.0,79392.0,0.9968375,0.9955484218842088,0.12405,8.633893,45.604204,54.238097,3.096811,22657.0,12525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.25,8,10000,4,4,4,0,0.0,0,3,0,80000.0,79624.0,79263.0,0.9953,0.9954661910981614,0.1238484375,8.50316,45.580258,54.083418,3.095353,22557.0,12506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.3,8,10000,4,4,4,0,0.0,0,1,0,96000.0,95301.0,94821.0,0.99271875,0.9949633267226996,0.1481578125,40.486401,48.000633,88.487033,3.159311,44563.0,22936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
