mode,physical_vcs,pattern,injection_rate,link_latency,sim_cycles,torus_x,torus_y,torus_z,traffic_epoch_cycles,traffic_x_bias,traffic_x_hops,seed,deadlock,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,escape_hops,escape_transitions,pool_allocations,owned_pool_allocations,demand_reclaims,owner_migrations,release_handoffs,release_keeps,ownership_wait_starts,ownership_wait_completions,ownership_wait_cycles,ownership_wait_max,pool_write_blocks,pool_read_conflicts,pool_reads,reserved_reads,borrowed_peak,sim_ticks,pool_allocations_east,pool_allocations_west,pool_allocations_north,pool_allocations_south,pool_allocations_up,pool_allocations_down,pool_reads_east,pool_reads_west,pool_reads_north,pool_reads_south,pool_reads_up,pool_reads_down,reserved_reads_east,reserved_reads_west,reserved_reads_north,reserved_reads_south,reserved_reads_up,reserved_reads_down,migrations_to_east,migrations_to_west,migrations_to_north,migrations_to_south,migrations_to_up,migrations_to_down
private_v8,8,torus3d_xbiased,0.15,8,3000,8,4,4,0,1.0,3,1,0,28800.0,28696.0,28272.0,0.9963888888888889,0.9852244215221634,0.073625,2.0,44.926217,46.926217,3.053127,4956.0,1697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v8,8,torus3d_xbiased,0.18,8,3000,8,4,4,0,1.0,3,1,0,34560.0,34529.0,33982.0,0.9991030092592592,0.9841582437950708,0.08849479166666667,2.00053,45.99126,47.99179,3.088871,10217.0,3501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v8,8,torus3d_xbiased,0.2,8,3000,8,4,4,0,1.0,3,1,0,38400.0,38350.0,37757.0,0.9986979166666666,0.9845371577574967,0.09832552083333333,2.002463,47.212411,49.214874,3.109331,14173.0,4874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v8,8,torus3d_xbiased,0.25,8,3000,8,4,4,0,1.0,3,1,0,48000.0,12329.0,10412.0,0.25685416666666666,0.8445129369778571,0.027114583333333334,332.635517,345.327123,677.962639,3.647714,18896.0,5654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure_v8,8,torus3d_xbiased,0.1,8,3000,8,4,4,0,1.0,3,1,0,19200.0,19055.0,18777.0,0.9924479166666667,0.9854106533718184,0.0488984375,2.0,46.167013,48.167013,3.003515,232.0,92.0,16485.0,16368.0,117.0,118.0,1.0,16441.0,117.0,117.0,0.0,0.0,0.0,0.0,16442.0,40268.0,1.0,3000.0,0.0,16485.0,0.0,0.0,0.0,0.0,0.0,16442.0,0.0,0.0,0.0,0.0,105.0,40163.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0
dpphys_pressure_v8,8,torus3d_xbiased,0.12,8,3000,8,4,4,0,1.0,3,1,0,23040.0,22959.0,22588.0,0.996484375,0.9838407596149658,0.05882291666666667,2.0,46.297326,48.297326,3.010094,791.0,280.0,23841.0,23700.0,141.0,155.0,14.0,23743.0,141.0,141.0,0.0,0.0,0.0,0.0,23757.0,44687.0,1.0,3000.0,0.0,23841.0,0.0,0.0,0.0,0.0,0.0,23757.0,0.0,0.0,0.0,0.0,415.0,44272.0,0.0,0.0,0.0,0.0,14.0,141.0,0.0,0.0,0.0,0.0
dpphys_pressure_v8,8,torus3d_xbiased,0.15,8,3000,8,4,4,0,1.0,3,1,0,28800.0,28696.0,28244.0,0.9963888888888889,0.984248675773627,0.07355208333333334,2.0,46.700361,48.700361,3.023439,2371.0,854.0,35616.0,35412.0,204.0,285.0,81.0,35420.0,204.0,204.0,0.0,0.0,0.0,0.0,35501.0,50499.0,1.0,3000.0,0.0,35616.0,0.0,0.0,0.0,0.0,0.0,35501.0,0.0,0.0,0.0,0.0,1188.0,49311.0,0.0,0.0,0.0,0.0,81.0,204.0,0.0,0.0,0.0,0.0
dpphys_pressure_v8,8,torus3d_xbiased,0.18,8,3000,8,4,4,0,1.0,3,1,0,34560.0,34529.0,33955.0,0.9991030092592592,0.9833762923919025,0.08842447916666667,2.000501,47.485908,49.486408,3.05525,6221.0,2172.0,47207.0,46776.0,431.0,743.0,312.0,46729.0,431.0,431.0,0.0,0.0,0.0,0.0,47041.0,57421.0,1.0,3000.0,0.0,47207.0,0.0,0.0,0.0,0.0,0.0,47041.0,0.0,0.0,0.0,0.0,3318.0,54103.0,0.0,0.0,0.0,0.0,312.0,431.0,0.0,0.0,0.0,0.0
dpphys_pressure_v8,8,torus3d_xbiased,0.2,8,3000,8,4,4,0,1.0,3,1,0,38400.0,38350.0,37757.0,0.9986979166666666,0.9845371577574967,0.09832552083333333,2.000371,48.339858,50.340228,3.07347,9343.0,3255.0,54858.0,54113.0,745.0,1370.0,625.0,54076.0,745.0,745.0,0.0,0.0,0.0,0.0,54701.0,62097.0,1.0,3000.0,0.0,54858.0,0.0,0.0,0.0,0.0,0.0,54701.0,0.0,0.0,0.0,0.0,4889.0,57208.0,0.0,0.0,0.0,0.0,625.0,745.0,0.0,0.0,0.0,0.0
dpphys_pressure_v8,8,torus3d_xbiased,0.25,8,3000,8,4,4,0,1.0,3,1,0,48000.0,16924.0,14861.0,0.35258333333333336,0.8781021035216261,0.038700520833333335,167.571159,177.747998,345.319158,3.325685,16376.0,5341.0,19886.0,19252.0,634.0,1140.0,506.0,18758.0,634.0,634.0,0.0,0.0,0.0,0.0,19264.0,30741.0,1.0,3000.0,0.0,19886.0,0.0,0.0,0.0,0.0,0.0,19264.0,0.0,0.0,0.0,0.0,11338.0,19403.0,0.0,0.0,0.0,0.0,506.0,634.0,0.0,0.0,0.0,0.0
dpphys_pressure_v8_full,8,torus3d_xbiased,0.1,8,3000,8,4,4,0,1.0,3,1,0,19200.0,19055.0,18777.0,0.9924479166666667,0.9854106533718184,0.0488984375,2.0,46.130053,48.130053,3.000107,8.0,2.0,16633.0,16424.0,209.0,209.0,0.0,16590.0,209.0,209.0,0.0,0.0,0.0,0.0,16590.0,40056.0,4.0,3000.0,0.0,16633.0,0.0,0.0,0.0,0.0,0.0,16590.0,0.0,0.0,0.0,0.0,5.0,40051.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0
dpphys_pressure_v8_full,8,torus3d_xbiased,0.12,8,3000,8,4,4,0,1.0,3,1,0,23040.0,22959.0,22588.0,0.996484375,0.9838407596149658,0.05882291666666667,2.0,46.189525,48.189525,3.0,11.0,7.0,24350.0,24025.0,325.0,325.0,0.0,24265.0,325.0,325.0,0.0,0.0,0.0,0.0,24265.0,43948.0,4.0,3000.0,0.0,24350.0,0.0,0.0,0.0,0.0,0.0,24265.0,0.0,0.0,0.0,0.0,0.0,43948.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0
dpphys_pressure_v8_full,8,torus3d_xbiased,0.15,8,3000,8,4,4,0,1.0,3,1,0,28800.0,28696.0,28250.0,0.9963888888888889,0.9844577641483133,0.07356770833333333,2.0,46.421522,48.421522,3.000637,69.0,24.0,37204.0,36759.0,445.0,445.0,0.0,37079.0,445.0,445.0,0.0,0.0,0.0,0.0,37079.0,48267.0,4.0,3000.0,0.0,37204.0,0.0,0.0,0.0,0.0,0.0,37079.0,0.0,0.0,0.0,0.0,33.0,48234.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0
dpphys_pressure_v8_full,8,torus3d_xbiased,0.18,8,3000,8,4,4,0,1.0,3,1,0,34560.0,34529.0,33962.0,0.9991030092592592,0.9835790205334646,0.08844270833333333,2.000501,46.757641,48.758141,3.002944,341.0,122.0,51181.0,50665.0,516.0,529.0,13.0,50983.0,516.0,516.0,0.0,0.0,0.0,0.0,50996.0,51692.0,4.0,3000.0,0.0,51181.0,0.0,0.0,0.0,0.0,0.0,50996.0,0.0,0.0,0.0,0.0,167.0,51525.0,0.0,0.0,0.0,0.0,13.0,516.0,0.0,0.0,0.0,0.0
dpphys_pressure_v8_full,8,torus3d_xbiased,0.2,8,3000,8,4,4,0,1.0,3,1,0,38400.0,38350.0,37775.0,0.9986979166666666,0.9850065189048239,0.09837239583333333,2.000265,47.08135,49.081615,3.006936,917.0,319.0,60560.0,60007.0,553.0,608.0,55.0,60332.0,553.0,553.0,0.0,0.0,0.0,0.0,60387.0,53882.0,4.0,3000.0,0.0,60560.0,0.0,0.0,0.0,0.0,0.0,60387.0,0.0,0.0,0.0,0.0,463.0,53419.0,0.0,0.0,0.0,0.0,55.0,553.0,0.0,0.0,0.0,0.0
dpphys_pressure_v8_full,8,torus3d_xbiased,0.25,8,3000,8,4,4,0,1.0,3,1,0,48000.0,47755.0,46966.0,0.9948958333333333,0.9834781698251492,0.12230729166666666,2.002065,48.179875,50.18194,3.026104,4097.0,1430.0,83183.0,82322.0,861.0,1225.0,364.0,82494.0,861.0,861.0,0.0,0.0,0.0,0.0,82858.0,60271.0,4.0,3000.0,0.0,83183.0,0.0,0.0,0.0,0.0,0.0,82858.0,0.0,0.0,0.0,0.0,2149.0,58122.0,0.0,0.0,0.0,0.0,364.0,861.0,0.0,0.0,0.0,0.0
