mode,policy,reserve,pool_slots,pair_slots,pattern,link_latency,injection_rate,vcs_per_vnet,sim_cycles,random_seed,deadlock,exit_code,wall_seconds,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,escape_hops,escape_transitions,grants_migrated,credits_returned,pool_full_blocks,borrowed_peak,grant_queue_mean,grant_queue_max,return_credit_conflicts,received_east,received_west,received_north,received_south,received_up,received_down,received_dir_total,sim_ticks
STV-r1p2,starve,1,2,4,torus3d_tornado,1,0.05,4,10000,1,0,0,13.004,16000.0,15936.0,15918.0,0.996,0.9988704819277109,0.024871875,2.217364,9.681241,11.898605,3.305817,14466.0,6842.0,109267.0,812545.0,0.0,1.0,0.26507,4.0,305315.0,400.0,4207.0,531.0,4524.0,795.0,5462.0,15919.0,10000.0
STV-r1p2,starve,1,2,4,torus3d_tornado,1,0.1,4,10000,1,0,0,13.292,32000.0,31897.0,31860.0,0.99678125,0.9988400163024735,0.04978125,2.529379,9.806089,12.335468,3.335468,31579.0,14533.0,141337.0,776982.0,0.0,1.0,0.288151,4.0,291029.0,792.0,8118.0,1153.0,9137.0,1828.0,10834.0,31862.0,10000.0
STV-r1p2,starve,1,2,4,torus3d_tornado,1,0.15,4,10000,1,0,0,13.435,48000.0,47891.0,47831.0,0.9977291666666667,0.9987471549978075,0.0747359375,2.960381,9.981351,12.941732,3.384813,53550.0,23737.0,179005.0,745870.0,0.0,1.0,0.307232,4.0,277358.0,1280.0,11676.0,1827.0,13419.0,3105.0,16531.0,47838.0,10000.0
STV-r1p2,starve,1,2,4,torus3d_tornado,1,0.2,4,10000,1,0,0,13.530,64000.0,64030.0,63953.0,1.00046875,0.9987974387006091,0.0999265625,3.605617,10.188904,13.794521,3.438728,80402.0,34539.0,218997.0,718083.0,0.0,1.0,0.323716,4.0,265251.0,1886.0,15000.0,2736.0,17153.0,4629.0,22559.0,63963.0,10000.0
STV-r1p2,starve,1,2,4,torus3d_tornado,1,0.25,4,10000,1,0,0,13.696,80000.0,79880.0,79783.0,0.9985,0.9987856785177767,0.1246609375,4.718913,10.420691,15.139604,3.491809,112125.0,46647.0,253197.0,694532.0,0.0,1.0,0.339157,4.0,257731.0,2356.0,17440.0,3564.0,21248.0,6509.0,28676.0,79793.0,10000.0
STV-r1p2,starve,1,2,4,torus3d_tornado,1,0.3,4,10000,1,0,0,14.295,96000.0,95794.0,95667.0,0.9978541666666667,0.9986742384700503,0.1494796875,7.103588,10.728318,17.831907,3.559127,151275.0,60625.0,290693.0,674274.0,0.0,1.0,0.354368,4.0,251122.0,2814.0,19445.0,4675.0,24400.0,8942.0,35418.0,95694.0,10000.0
STV-r1p2,starve,1,2,4,torus3d_tornado,1,0.35,4,10000,1,0,0,14.250,112000.0,111438.0,111297.0,0.9949821428571428,0.9987347224465623,0.1739015625,15.942838,11.095061,27.037899,3.628948,195416.0,75475.0,321191.0,657658.0,0.0,1.0,0.368353,4.0,246331.0,3339.0,21188.0,5801.0,27357.0,11641.0,41989.0,111315.0,10000.0
STV-r1p2,starve,1,2,4,torus3d_tornado,1,0.4,4,10000,1,0,0,14.622,128000.0,123486.0,123334.0,0.964734375,0.9987690912330143,0.192709375,168.346214,11.377357,179.723572,3.67224,231918.0,87653.0,344395.0,647140.0,0.0,1.0,0.380609,4.0,243841.0,3635.0,21956.0,6471.0,29455.0,13750.0,48093.0,123360.0,10000.0
STV-r1p2,starve,1,2,4,torus3d_tornado,1,0.45,4,10000,1,0,0,14.945,144000.0,124186.0,124028.0,0.8624027777777777,0.998727714879294,0.19379375,670.248912,11.400216,681.649128,3.673993,233863.0,88504.0,348198.0,646503.0,0.0,1.0,0.381077,4.0,243966.0,3617.0,21840.0,6506.0,29599.0,13874.0,48618.0,124054.0,10000.0
STV-r1p2,starve,1,2,4,torus3d_tornado,1,0.5,4,10000,1,0,0,14.840,160000.0,124331.0,124175.0,0.77706875,0.9987452847640572,0.1940234375,1104.849825,11.394234,1116.244059,3.674709,234362.0,88460.0,348956.0,646197.0,0.0,1.0,0.380628,4.0,244380.0,3586.0,21846.0,6546.0,29605.0,13875.0,48746.0,124204.0,10000.0
STV-r1p2,starve,1,2,4,torus3d_tornado,1,0.55,4,10000,1,0,0,14.677,176000.0,124319.0,124165.0,0.7063579545454546,0.9987612512970664,0.1940078125,1459.542729,11.39876,1470.941489,3.674167,234278.0,88526.0,348302.0,646210.0,0.0,1.0,0.381845,5.0,243206.0,3736.0,21789.0,6473.0,29658.0,13912.0,48622.0,124190.0,10000.0
STV-r1p2,starve,1,2,4,torus3d_tornado,1,0.6,4,10000,1,0,0,14.979,192000.0,124311.0,124157.0,0.647453125,0.9987611715777365,0.1939953125,1757.157889,11.390691,1768.54858,3.672358,233910.0,88370.0,348440.0,646565.0,0.0,1.0,0.379989,4.0,243369.0,3534.0,21951.0,6487.0,29599.0,13877.0,48732.0,124180.0,10000.0
STV-r1p2,starve,1,2,4,torus3d_tornado,1,0.65,4,10000,1,0,0,14.092,208000.0,124338.0,124191.0,0.5977788461538461,0.9988177387443903,0.1940484375,2003.87111,11.381944,2015.253054,3.671305,233925.0,88571.0,346865.0,646360.0,0.0,1.0,0.380717,4.0,243344.0,3642.0,21884.0,6478.0,29670.0,13863.0,48675.0,124212.0,10000.0
STV-r1p2,starve,1,2,4,torus3d_tornado,1,0.7,4,10000,1,0,0,14.150,224000.0,124293.0,124136.0,0.5548794642857143,0.998736855655588,0.1939625,2216.364278,11.385456,2227.749734,3.67078,233360.0,88262.0,348183.0,646740.0,0.0,1.0,0.38068,4.0,244533.0,3612.0,22128.0,6513.0,29461.0,13805.0,48639.0,124158.0,10000.0
STV-r1p2,starve,1,2,4,torus3d_tornado,1,0.75,4,10000,1,0,0,14.097,240000.0,124363.0,124209.0,0.5181791666666666,0.998761689570049,0.1940765625,2401.620068,11.410727,2413.030795,3.674444,234423.0,88484.0,350862.0,646554.0,0.0,1.0,0.380907,4.0,242636.0,3607.0,21932.0,6400.0,29481.0,13955.0,48856.0,124231.0,10000.0
