mode,policy,reserve,pool_slots,pair_slots,pattern,link_latency,injection_rate,vcs_per_vnet,sim_cycles,random_seed,deadlock,exit_code,wall_seconds,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,escape_hops,escape_transitions,grants_migrated,credits_returned,pool_full_blocks,borrowed_peak,grant_queue_mean,grant_queue_max,return_credit_conflicts,received_east,received_west,received_north,received_south,received_up,received_down,received_dir_total,sim_ticks
PRIV,private,,0,8,torus3d_xopposite,1,0.9,4,10000,1,0,0,13.479,288000.0,287803.0,287560.0,0.9993159722222222,0.9991556724565067,0.4493125,2.003025,7.494791,9.497816,2.003971,4463.0,3225.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_xopposite,1,0.95,4,10000,1,0,0,13.374,304000.0,303700.0,303456.0,0.9990131578947369,0.9991965755679947,0.47415,2.003361,7.534664,9.538025,2.004113,5112.0,3733.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_xopposite,1,1.0,4,10000,1,0,0,13.490,320000.0,319641.0,319386.0,0.998878125,0.9992022300017832,0.499040625,2.000924,7.511779,9.512702,2.000457,594.0,433.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
RR-a,rr,2,4,8,torus3d_xopposite,1,0.05,8,10000,1,0,0,10.538,16000.0,15937.0,15921.0,0.9960625,0.9989960469348058,0.0248765625,2.0,7.019471,9.019471,2.000754,56.0,43.0,523.0,0.0,0.0,2.0,0.00342,1.0,0.0,8022.0,7903.0,0.0,0.0,0.0,0.0,15925.0,10000.0
RR-a,rr,2,4,8,torus3d_xopposite,1,0.1,8,10000,1,0,0,10.664,32000.0,31899.0,31866.0,0.99684375,0.9989654848114361,0.049790625,2.0,7.047198,9.047198,2.00477,458.0,289.0,2386.0,0.0,0.0,2.0,0.00848,1.0,0.0,15973.0,15904.0,0.0,0.0,0.0,0.0,31877.0,10000.0
RR-a,rr,2,4,8,torus3d_xopposite,1,0.15,8,10000,1,0,0,11.281,48000.0,47896.0,47849.0,0.9978333333333333,0.999018707198931,0.0747640625,2.0,7.079834,9.079834,2.005935,971.0,630.0,5509.0,0.0,0.0,2.0,0.018568,2.0,0.0,24057.0,23808.0,0.0,0.0,0.0,0.0,47865.0,10000.0
RR-a,rr,2,4,8,torus3d_xopposite,1,0.2,8,10000,1,0,0,11.408,64000.0,64041.0,63979.0,1.000640625,0.9990318702081479,0.0999671875,2.0,7.119867,9.119867,2.010316,2081.0,1287.0,9990.0,0.0,0.0,2.0,0.029982,2.0,0.0,31974.0,32026.0,0.0,0.0,0.0,0.0,64000.0,10000.0
RR-a,rr,2,4,8,torus3d_xopposite,1,0.25,8,10000,1,0,0,11.607,80000.0,79913.0,79828.0,0.9989125,0.9989363432733097,0.12473125,2.0,7.158979,9.158979,2.011876,3203.0,1997.0,15697.0,0.0,0.0,2.0,0.045991,2.0,0.0,39920.0,39937.0,0.0,0.0,0.0,0.0,79857.0,10000.0
RR-a,rr,2,4,8,torus3d_xopposite,1,0.3,8,10000,1,0,0,11.887,96000.0,95859.0,95762.0,0.99853125,0.9989880971009504,0.149628125,2.000042,7.197803,9.197845,2.012573,4324.0,2695.0,22495.0,0.0,0.0,2.0,0.061784,2.0,0.0,47824.0,47967.0,0.0,0.0,0.0,0.0,95791.0,10000.0
RR-a,rr,2,4,8,torus3d_xopposite,1,0.35,8,10000,1,0,0,12.096,112000.0,111637.0,111527.0,0.9967589285714286,0.9990146635971945,0.1742609375,2.000036,7.239243,9.239278,2.013988,5969.0,3754.0,30209.0,0.0,0.0,2.0,0.080568,2.0,0.0,55544.0,56018.0,0.0,0.0,0.0,0.0,111562.0,10000.0
RR-a,rr,2,4,8,torus3d_xopposite,1,0.4,8,10000,1,0,0,12.469,128000.0,127612.0,127493.0,0.99696875,0.9990674858163809,0.1992078125,2.00018,7.290338,9.290518,2.015922,7909.0,4951.0,39000.0,0.0,0.0,2.0,0.10217,2.0,0.0,63516.0,64012.0,0.0,0.0,0.0,0.0,127528.0,10000.0
RR-a,rr,2,4,8,torus3d_xopposite,1,0.45,8,10000,1,0,0,12.371,144000.0,143680.0,143555.0,0.9977777777777778,0.9991300111358574,0.2243046875,2.000453,7.33622,9.336672,2.017471,9409.0,5864.0,47878.0,0.0,0.0,2.0,0.123271,2.0,0.0,71347.0,72246.0,0.0,0.0,0.0,0.0,143593.0,10000.0
RR-a,rr,2,4,8,torus3d_xopposite,1,0.5,8,10000,1,0,0,12.709,160000.0,159657.0,159521.0,0.99785625,0.9991481738977934,0.2492515625,2.000558,7.376101,9.376659,2.016336,10973.0,7023.0,57220.0,0.0,0.0,2.0,0.144922,2.0,0.0,79314.0,80245.0,0.0,0.0,0.0,0.0,159559.0,10000.0
RR-a,rr,2,4,8,torus3d_xopposite,1,0.55,8,10000,1,0,0,13.037,176000.0,175731.0,175581.0,0.9984715909090909,0.999146422657357,0.2743453125,2.001219,7.425211,9.42643,2.016414,12531.0,8151.0,66854.0,0.0,0.0,2.0,0.165998,2.0,0.0,87370.0,88251.0,0.0,0.0,0.0,0.0,175621.0,10000.0
