mode,pattern,injection_rate,link_latency,sim_cycles,seed,deadlock,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,escape_hops,escape_transitions,pool_allocations,owned_pool_allocations,demand_reclaims,owner_migrations,release_handoffs,release_keeps,pool_write_blocks,pool_read_conflicts,pool_reads,reserved_reads,borrowed_peak,sim_ticks,pool_allocations_east,pool_allocations_west,pool_allocations_north,pool_allocations_south,pool_allocations_up,pool_allocations_down,pool_reads_east,pool_reads_west,pool_reads_north,pool_reads_south,pool_reads_up,pool_reads_down,reserved_reads_east,reserved_reads_west,reserved_reads_north,reserved_reads_south,reserved_reads_up,reserved_reads_down,migrations_to_east,migrations_to_west,migrations_to_north,migrations_to_south,migrations_to_up,migrations_to_down
dpphys_pressure,torus3d_tornado,0.9,1,10000,2,0,288000.0,287458.0,287086.0,0.9981180555555556,0.9987058979050852,0.448571875,2.091642,13.097462,15.189104,3.005915,5105.0,3239.0,510498.0,509823.0,675.0,1158.0,483.0,509870.0,0.0,0.0,510353.0,353044.0,1.0,10000.0,0.0,169767.0,0.0,170158.0,0.0,170573.0,0.0,169721.0,0.0,170103.0,0.0,170529.0,909.0,117214.0,837.0,116848.0,801.0,116435.0,194.0,258.0,173.0,237.0,116.0,180.0
dpphys_pressure,torus3d_tornado,0.9,1,10000,3,0,288000.0,287526.0,287137.0,0.9983541666666667,0.9986470788728672,0.4486515625,2.088902,13.086077,15.174979,3.005245,4915.0,3270.0,510468.0,509862.0,606.0,1020.0,414.0,509893.0,0.0,0.0,510307.0,353052.0,1.0,10000.0,0.0,169737.0,0.0,170233.0,0.0,170498.0,0.0,169689.0,0.0,170174.0,0.0,170444.0,774.0,117341.0,669.0,116883.0,816.0,116569.0,168.0,232.0,121.0,185.0,125.0,189.0
private_v4,torus3d_tornado,0.1,8,10000,1,0,32000.0,31898.0,31747.0,0.9968125,0.9952661608878299,0.0496046875,2.251898,44.067817,46.319715,3.001512,164.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,torus3d_tornado,0.1,8,10000,2,0,32000.0,31675.0,31534.0,0.98984375,0.9955485398579321,0.049271875,2.25306,44.07281,46.32587,3.001966,198.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,torus3d_tornado,0.1,8,10000,3,0,32000.0,31946.0,31799.0,0.9983125,0.9953984849433419,0.0496859375,2.259977,44.072172,46.332149,3.002076,204.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,torus3d_tornado,0.3,8,10000,1,0,96000.0,95301.0,94821.0,0.99271875,0.9949633267226996,0.1481578125,40.486401,48.000633,88.487033,3.159311,44563.0,22936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,torus3d_tornado,0.3,8,10000,2,0,96000.0,95561.0,95104.0,0.9954270833333333,0.9952177143395318,0.1486,38.405588,48.08701,86.492598,3.159531,44801.0,23007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,torus3d_tornado,0.3,8,10000,3,0,96000.0,95345.0,94882.0,0.9931770833333333,0.9951439509150978,0.148253125,39.546268,47.849529,87.395797,3.156447,44005.0,22534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,torus3d_tornado,0.5,8,10000,1,0,160000.0,100548.0,100039.0,0.628425,0.9949377411783427,0.1563109375,1839.593858,49.391117,1888.984976,3.177911,52500.0,25872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,torus3d_tornado,0.5,8,10000,2,0,160000.0,100533.0,100017.0,0.62833125,0.9948673569872579,0.1562765625,1850.591199,49.428067,1900.019267,3.180629,52700.0,25842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,torus3d_tornado,0.5,8,10000,3,0,160000.0,100516.0,100015.0,0.628225,0.9950157188905249,0.1562734375,1849.224966,49.39933,1898.624296,3.178873,52606.0,25839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,torus3d_tornado,0.9,8,10000,1,0,288000.0,100582.0,100084.0,0.34924305555555557,0.9950488158915114,0.15638125,3232.386166,49.40465,3281.790816,3.179849,52587.0,25756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,torus3d_tornado,0.9,8,10000,2,0,288000.0,100589.0,100075.0,0.3492673611111111,0.9948900973267455,0.1563671875,3231.035923,49.398751,3280.434674,3.179006,52404.0,25666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,torus3d_tornado,0.9,8,10000,3,0,288000.0,100593.0,100080.0,0.34928125,0.9949002415675047,0.156375,3231.653667,49.296383,3280.95005,3.180276,52577.0,25586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_tornado,0.1,8,10000,1,0,32000.0,31898.0,31744.0,0.9968125,0.9951721111041445,0.0496,2.25189,45.596239,47.848129,3.002205,240.0,164.0,33651.0,33651.0,0.0,0.0,0.0,33621.0,0.0,0.0,33621.0,61839.0,0.0,10000.0,0.0,11244.0,0.0,11219.0,0.0,11188.0,0.0,11239.0,0.0,11206.0,0.0,11176.0,33.0,20550.0,27.0,20580.0,45.0,20604.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_tornado,0.1,8,10000,2,0,32000.0,31675.0,31528.0,0.98984375,0.9953591160220995,0.0492625,2.253013,45.592775,47.845788,3.002411,242.0,160.0,33138.0,33138.0,0.0,0.0,0.0,33110.0,0.0,0.0,33110.0,61734.0,0.0,10000.0,0.0,11050.0,0.0,11090.0,0.0,10998.0,0.0,11047.0,0.0,11078.0,0.0,10985.0,33.0,20529.0,48.0,20501.0,36.0,20587.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_tornado,0.1,8,10000,3,0,32000.0,31946.0,31797.0,0.9983125,0.9953358792963125,0.0496828125,2.25971,45.58515,47.84486,3.00151,195.0,143.0,33785.0,33785.0,0.0,0.0,0.0,33744.0,0.0,0.0,33744.0,61859.0,0.0,10000.0,0.0,11241.0,0.0,11284.0,0.0,11260.0,0.0,11229.0,0.0,11271.0,0.0,11244.0,21.0,20617.0,33.0,20567.0,18.0,20603.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_tornado,0.3,8,10000,1,0,96000.0,95274.0,94736.0,0.9924375,0.9943531288704158,0.148025,42.156065,53.906129,96.062194,3.201127,56081.0,27500.0,157595.0,157595.0,0.0,0.0,0.0,157439.0,0.0,0.0,157439.0,146601.0,0.0,10000.0,0.0,52632.0,0.0,52493.0,0.0,52470.0,0.0,52586.0,0.0,52441.0,0.0,52412.0,9569.0,39210.0,9619.0,39314.0,9511.0,39378.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_tornado,0.3,8,10000,2,0,96000.0,95543.0,95016.0,0.9952395833333333,0.9944841589650734,0.1484625,40.457997,53.96528,94.423276,3.199482,56255.0,27655.0,158137.0,158137.0,0.0,0.0,0.0,157984.0,0.0,0.0,157984.0,146803.0,0.0,10000.0,0.0,52854.0,0.0,52675.0,0.0,52608.0,0.0,52807.0,0.0,52618.0,0.0,52559.0,9621.0,39247.0,9718.0,39397.0,9205.0,39615.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_tornado,0.3,8,10000,3,0,96000.0,95330.0,94804.0,0.9930208333333334,0.9944823245568026,0.14813125,41.250369,53.845544,95.095914,3.198177,55812.0,27634.0,157814.0,157814.0,0.0,0.0,0.0,157658.0,0.0,0.0,157658.0,146297.0,0.0,10000.0,0.0,52694.0,0.0,52588.0,0.0,52532.0,0.0,52640.0,0.0,52536.0,0.0,52482.0,9659.0,39174.0,9254.0,39414.0,9376.0,39420.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_tornado,0.5,8,10000,1,0,160000.0,99986.0,99415.0,0.6249125,0.9942892004880683,0.1553359375,1854.649862,58.338329,1912.988191,3.215943,64563.0,30395.0,164777.0,164777.0,0.0,0.0,0.0,164611.0,0.0,0.0,164611.0,155962.0,0.0,10000.0,0.0,55158.0,0.0,54967.0,0.0,54652.0,0.0,55102.0,0.0,54908.0,0.0,54601.0,10630.0,41031.0,10734.0,41183.0,10996.0,41388.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_tornado,0.5,8,10000,2,0,160000.0,100024.0,99428.0,0.62515,0.9940414300567864,0.15535625,1864.402382,57.964004,1922.366386,3.217343,64677.0,30442.0,164817.0,164817.0,0.0,0.0,0.0,164644.0,0.0,0.0,164644.0,156112.0,0.0,10000.0,0.0,55250.0,0.0,54878.0,0.0,54689.0,0.0,55183.0,0.0,54827.0,0.0,54634.0,10834.0,40896.0,10798.0,41252.0,10919.0,41413.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_tornado,0.5,8,10000,3,0,160000.0,99996.0,99394.0,0.624975,0.9939797591903676,0.155303125,1863.922641,58.252993,1922.175634,3.218303,64900.0,30457.0,164644.0,164644.0,0.0,0.0,0.0,164480.0,0.0,0.0,164480.0,156299.0,0.0,10000.0,0.0,55194.0,0.0,54792.0,0.0,54658.0,0.0,55142.0,0.0,54735.0,0.0,54603.0,10864.0,40910.0,10870.0,41298.0,10956.0,41401.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_tornado,0.9,8,10000,1,0,288000.0,100046.0,99442.0,0.3473819444444444,0.9939627771225237,0.155378125,3237.701263,58.260282,3295.961545,3.215764,64554.0,30456.0,164865.0,164865.0,0.0,0.0,0.0,164697.0,0.0,0.0,164697.0,155990.0,0.0,10000.0,0.0,55276.0,0.0,54926.0,0.0,54663.0,0.0,55213.0,0.0,54880.0,0.0,54604.0,10691.0,40939.0,10734.0,41258.0,10920.0,41448.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_tornado,0.9,8,10000,2,0,288000.0,100016.0,99436.0,0.3472777777777778,0.9942009278515438,0.15536875,3237.830041,58.291031,3296.121073,3.216622,64556.0,30458.0,164814.0,164814.0,0.0,0.0,0.0,164650.0,0.0,0.0,164650.0,156041.0,0.0,10000.0,0.0,55249.0,0.0,54919.0,0.0,54646.0,0.0,55197.0,0.0,54863.0,0.0,54590.0,10723.0,40926.0,10770.0,41234.0,10961.0,41427.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_tornado,0.9,8,10000,3,0,288000.0,100025.0,99432.0,0.3473090277777778,0.9940714821294676,0.1553625,3237.888215,58.202641,3296.090856,3.21478,64346.0,30365.0,164765.0,164765.0,0.0,0.0,0.0,164602.0,0.0,0.0,164602.0,155943.0,0.0,10000.0,0.0,55222.0,0.0,54897.0,0.0,54646.0,0.0,55168.0,0.0,54845.0,0.0,54589.0,10785.0,40952.0,10586.0,41323.0,10822.0,41475.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_tornado,0.1,8,10000,1,0,32000.0,31898.0,31737.0,0.9968125,0.9949526616088783,0.0495890625,2.25182,46.46252,48.71434,3.074046,7020.0,3867.0,28810.0,28810.0,0.0,192.0,192.0,28591.0,0.0,0.0,28783.0,68968.0,1.0,10000.0,0.0,9627.0,0.0,9591.0,0.0,9592.0,0.0,9616.0,0.0,9584.0,0.0,9583.0,1175.0,21788.0,1199.0,21814.0,1173.0,21819.0,64.0,0.0,64.0,0.0,64.0,0.0
dpphys_owner_rr,torus3d_tornado,0.1,8,10000,2,0,32000.0,31675.0,31527.0,0.98984375,0.995327545382794,0.0492609375,2.252736,46.369017,48.621753,3.067054,6575.0,3690.0,28423.0,28423.0,0.0,192.0,192.0,28213.0,0.0,0.0,28405.0,68481.0,1.0,10000.0,0.0,9513.0,0.0,9518.0,0.0,9392.0,0.0,9506.0,0.0,9509.0,0.0,9390.0,1038.0,21737.0,1087.0,21712.0,1062.0,21845.0,64.0,0.0,64.0,0.0,64.0,0.0
dpphys_owner_rr,torus3d_tornado,0.1,8,10000,3,0,32000.0,31946.0,31792.0,0.9983125,0.9951793651787392,0.049675,2.259877,46.451938,48.711814,3.073352,7064.0,3878.0,28998.0,28998.0,0.0,192.0,192.0,28775.0,0.0,0.0,28967.0,68924.0,1.0,10000.0,0.0,9697.0,0.0,9675.0,0.0,9626.0,0.0,9686.0,0.0,9664.0,0.0,9617.0,1137.0,21790.0,1268.0,21763.0,1100.0,21866.0,64.0,0.0,64.0,0.0,64.0,0.0
dpphys_owner_rr,torus3d_tornado,0.3,8,10000,1,0,96000.0,44459.0,43752.0,0.46311458333333333,0.9840977080006298,0.0683625,2519.950059,155.583173,2675.533233,3.592339,75883.0,31173.0,43757.0,43757.0,0.0,192.0,192.0,43418.0,0.0,0.0,43610.0,114252.0,1.0,10000.0,0.0,20020.0,0.0,11953.0,0.0,11784.0,0.0,19975.0,0.0,11902.0,0.0,11733.0,9821.0,20709.0,13801.0,27434.0,15438.0,27049.0,64.0,0.0,64.0,0.0,64.0,0.0
dpphys_owner_rr,torus3d_tornado,0.3,8,10000,2,0,96000.0,44523.0,43826.0,0.46378125,0.9843451699121802,0.068478125,2517.865879,155.346461,2673.21234,3.585725,75707.0,31277.0,43779.0,43779.0,0.0,192.0,192.0,43434.0,0.0,0.0,43626.0,114185.0,1.0,10000.0,0.0,20059.0,0.0,11925.0,0.0,11795.0,0.0,20011.0,0.0,11873.0,0.0,11742.0,9847.0,20724.0,13616.0,27583.0,15233.0,27182.0,64.0,0.0,64.0,0.0,64.0,0.0
dpphys_owner_rr,torus3d_tornado,0.3,8,10000,3,0,96000.0,43873.0,43171.0,0.45701041666666664,0.9839992706220226,0.0674546875,2563.081235,158.093882,2721.175118,3.591091,75113.0,31167.0,43182.0,43182.0,0.0,192.0,192.0,42838.0,0.0,0.0,43030.0,112670.0,1.0,10000.0,0.0,19910.0,0.0,11693.0,0.0,11579.0,0.0,19864.0,0.0,11638.0,0.0,11528.0,9505.0,20337.0,13679.0,27141.0,15279.0,26729.0,64.0,0.0,64.0,0.0,64.0,0.0
dpphys_owner_rr,torus3d_tornado,0.5,8,10000,1,0,160000.0,44094.0,43397.0,0.2755875,0.9841928607066721,0.0678078125,3484.087149,157.686061,3641.77321,3.595894,75735.0,31289.0,43339.0,43339.0,0.0,192.0,192.0,42997.0,0.0,0.0,43189.0,113549.0,1.0,10000.0,0.0,19912.0,0.0,11822.0,0.0,11605.0,0.0,19866.0,0.0,11767.0,0.0,11556.0,9674.0,20509.0,13812.0,27211.0,15495.0,26848.0,64.0,0.0,64.0,0.0,64.0,0.0
dpphys_owner_rr,torus3d_tornado,0.5,8,10000,2,0,160000.0,44045.0,43348.0,0.27528125,0.9841752752866386,0.06773125,3487.056842,157.797891,3644.854734,3.595506,75703.0,31252.0,43200.0,43200.0,0.0,192.0,192.0,42865.0,0.0,0.0,43057.0,113476.0,1.0,10000.0,0.0,19774.0,0.0,11829.0,0.0,11597.0,0.0,19729.0,0.0,11780.0,0.0,11548.0,9859.0,20531.0,13566.0,27222.0,15480.0,26818.0,64.0,0.0,64.0,0.0,64.0,0.0
dpphys_owner_rr,torus3d_tornado,0.5,8,10000,3,0,160000.0,44206.0,43508.0,0.2762875,0.9842102881961725,0.06798125,3473.22166,157.058564,3630.280224,3.589041,75556.0,31319.0,43426.0,43426.0,0.0,192.0,192.0,43083.0,0.0,0.0,43275.0,113565.0,1.0,10000.0,0.0,19857.0,0.0,11889.0,0.0,11680.0,0.0,19811.0,0.0,11837.0,0.0,11627.0,9534.0,20719.0,13695.0,27290.0,15395.0,26932.0,64.0,0.0,64.0,0.0,64.0,0.0
dpphys_owner_rr,torus3d_tornado,0.9,8,10000,1,0,288000.0,43960.0,43267.0,0.15263888888888888,0.984235668789809,0.0676046875,4071.527353,158.169945,4229.697298,3.59394,75486.0,31209.0,43392.0,43392.0,0.0,192.0,192.0,43043.0,0.0,0.0,43235.0,112965.0,1.0,10000.0,0.0,19932.0,0.0,11772.0,0.0,11688.0,0.0,19884.0,0.0,11717.0,0.0,11634.0,9677.0,20359.0,13562.0,27199.0,15510.0,26658.0,64.0,0.0,64.0,0.0,64.0,0.0
dpphys_owner_rr,torus3d_tornado,0.9,8,10000,2,0,288000.0,44436.0,43721.0,0.15429166666666666,0.9839094427941308,0.0683140625,4090.53631,156.195215,4246.731525,3.589602,75883.0,31346.0,43729.0,43729.0,0.0,192.0,192.0,43383.0,0.0,0.0,43575.0,114053.0,1.0,10000.0,0.0,20013.0,0.0,11915.0,0.0,11801.0,0.0,19970.0,0.0,11857.0,0.0,11748.0,9794.0,20691.0,13663.0,27484.0,15403.0,27018.0,64.0,0.0,64.0,0.0,64.0,0.0
dpphys_owner_rr,torus3d_tornado,0.9,8,10000,3,0,288000.0,44334.0,43653.0,0.1539375,0.9846393287318987,0.0682078125,4073.111539,156.727922,4229.839461,3.588047,75635.0,31310.0,43674.0,43674.0,0.0,192.0,192.0,43338.0,0.0,0.0,43530.0,113769.0,1.0,10000.0,0.0,19836.0,0.0,12125.0,0.0,11713.0,0.0,19796.0,0.0,12075.0,0.0,11659.0,9694.0,20829.0,13479.0,27264.0,15514.0,26989.0,64.0,0.0,64.0,0.0,64.0,0.0
dpphys_pressure,torus3d_tornado,0.1,8,10000,1,0,32000.0,31898.0,31744.0,0.9968125,0.9951721111041445,0.0496,2.251575,45.58682,47.838395,3.0,2.0,2.0,34646.0,34486.0,160.0,160.0,0.0,34612.0,0.0,0.0,34612.0,60775.0,1.0,10000.0,0.0,11596.0,0.0,11535.0,0.0,11515.0,0.0,11584.0,0.0,11525.0,0.0,11503.0,0.0,20213.0,0.0,20268.0,0.0,20294.0,0.0,57.0,0.0,54.0,0.0,49.0
dpphys_pressure,torus3d_tornado,0.1,8,10000,2,0,32000.0,31675.0,31527.0,0.98984375,0.995327545382794,0.0492609375,2.253243,45.588955,47.842199,3.000063,6.0,4.0,34100.0,33940.0,160.0,160.0,0.0,34072.0,0.0,0.0,34072.0,60694.0,1.0,10000.0,0.0,11353.0,0.0,11360.0,0.0,11387.0,0.0,11343.0,0.0,11351.0,0.0,11378.0,0.0,20241.0,0.0,20241.0,3.0,20209.0,0.0,55.0,0.0,53.0,0.0,52.0
dpphys_pressure,torus3d_tornado,0.1,8,10000,3,0,32000.0,31946.0,31796.0,0.9983125,0.9953045764727978,0.04968125,2.259404,45.590137,47.849541,3.0,2.0,2.0,34735.0,34569.0,166.0,166.0,0.0,34700.0,0.0,0.0,34700.0,60856.0,1.0,10000.0,0.0,11561.0,0.0,11621.0,0.0,11553.0,0.0,11550.0,0.0,11613.0,0.0,11537.0,0.0,20302.0,0.0,20241.0,0.0,20313.0,0.0,54.0,0.0,58.0,0.0,54.0
dpphys_pressure,torus3d_tornado,0.3,8,10000,1,0,96000.0,95293.0,94837.0,0.9926354166666667,0.9952147586916142,0.1481828125,40.803252,46.662041,87.465293,3.028069,8057.0,5166.0,190666.0,189960.0,706.0,1221.0,515.0,189962.0,0.0,0.0,190477.0,97257.0,1.0,10000.0,0.0,63540.0,0.0,63581.0,0.0,63545.0,0.0,63477.0,0.0,63520.0,0.0,63480.0,1353.0,31093.0,1391.0,31039.0,1256.0,31125.0,195.0,259.0,170.0,234.0,150.0,213.0
dpphys_pressure,torus3d_tornado,0.3,8,10000,2,0,96000.0,95559.0,95112.0,0.99540625,0.9953222616394061,0.1486125,38.575732,46.660463,85.236195,3.027757,8012.0,5131.0,191612.0,190986.0,626.0,1060.0,434.0,190989.0,0.0,0.0,191423.0,97093.0,1.0,10000.0,0.0,63914.0,0.0,63877.0,0.0,63821.0,0.0,63848.0,0.0,63807.0,0.0,63768.0,1283.0,31014.0,1472.0,30986.0,1216.0,31122.0,160.0,224.0,156.0,220.0,118.0,182.0
dpphys_pressure,torus3d_tornado,0.3,8,10000,3,0,96000.0,95346.0,94878.0,0.9931875,0.9950915612610912,0.148246875,39.55388,46.631295,86.185175,3.027467,7884.0,5011.0,191020.0,190391.0,629.0,1066.0,437.0,190411.0,0.0,0.0,190848.0,96984.0,1.0,10000.0,0.0,63627.0,0.0,63717.0,0.0,63676.0,0.0,63568.0,0.0,63652.0,0.0,63628.0,1419.0,31028.0,1240.0,31008.0,1259.0,31030.0,162.0,226.0,149.0,213.0,126.0,190.0
dpphys_pressure,torus3d_tornado,0.5,8,10000,1,0,160000.0,100506.0,100023.0,0.6281625,0.9951943167572085,0.1562859375,1840.180648,47.017716,1887.198364,3.037391,11292.0,7109.0,201754.0,200730.0,1024.0,1856.0,832.0,200727.0,0.0,0.0,201559.0,102853.0,1.0,10000.0,0.0,67113.0,0.0,67265.0,0.0,67376.0,0.0,67044.0,0.0,67198.0,0.0,67317.0,1851.0,32570.0,1863.0,32404.0,1908.0,32257.0,274.0,338.0,301.0,365.0,257.0,321.0
dpphys_pressure,torus3d_tornado,0.5,8,10000,2,0,160000.0,100471.0,99983.0,0.62794375,0.9951428770490988,0.1562234375,1851.571027,47.066261,1898.637288,3.038066,11398.0,7125.0,201561.0,200527.0,1034.0,1880.0,846.0,200527.0,0.0,0.0,201373.0,102984.0,1.0,10000.0,0.0,67047.0,0.0,67062.0,0.0,67452.0,0.0,66994.0,0.0,66996.0,0.0,67383.0,1817.0,32584.0,1827.0,32582.0,2078.0,32096.0,252.0,315.0,260.0,324.0,334.0,395.0
dpphys_pressure,torus3d_tornado,0.5,8,10000,3,0,160000.0,100474.0,99984.0,0.6279625,0.9951231164281307,0.156225,1849.846835,47.011352,1896.858187,3.036026,10980.0,6926.0,201858.0,200891.0,967.0,1743.0,776.0,200892.0,0.0,0.0,201668.0,102483.0,1.0,10000.0,0.0,67163.0,0.0,67231.0,0.0,67464.0,0.0,67090.0,0.0,67162.0,0.0,67416.0,1756.0,32498.0,1757.0,32437.0,1903.0,32132.0,243.0,307.0,230.0,294.0,303.0,366.0
dpphys_pressure,torus3d_tornado,0.9,8,10000,1,0,288000.0,100531.0,100043.0,0.34906597222222224,0.9951457759298127,0.1563171875,3233.128415,46.994163,3280.122577,3.037304,11166.0,6997.0,202114.0,201077.0,1037.0,1884.0,847.0,201076.0,0.0,0.0,201923.0,102535.0,1.0,10000.0,0.0,67239.0,0.0,67462.0,0.0,67413.0,0.0,67182.0,0.0,67401.0,0.0,67340.0,1812.0,32464.0,1965.0,32189.0,1827.0,32278.0,297.0,360.0,314.0,377.0,236.0,300.0
dpphys_pressure,torus3d_tornado,0.9,8,10000,2,0,288000.0,100567.0,100082.0,0.34919097222222223,0.9951773444569292,0.156378125,3231.508693,46.944705,3278.453398,3.03669,11020.0,6928.0,202565.0,201598.0,967.0,1743.0,776.0,201605.0,0.0,0.0,202381.0,102147.0,1.0,10000.0,0.0,67459.0,0.0,67512.0,0.0,67594.0,0.0,67397.0,0.0,67447.0,0.0,67537.0,1823.0,32279.0,1851.0,32218.0,1857.0,32119.0,287.0,351.0,233.0,296.0,256.0,320.0
dpphys_pressure,torus3d_tornado,0.9,8,10000,3,0,288000.0,100524.0,100032.0,0.34904166666666664,0.995105646412797,0.1563,3231.885217,46.979037,3278.864253,3.035849,10854.0,6859.0,202122.0,201127.0,995.0,1799.0,804.0,201140.0,0.0,0.0,201944.0,102358.0,1.0,10000.0,0.0,67298.0,0.0,67231.0,0.0,67593.0,0.0,67237.0,0.0,67178.0,0.0,67529.0,1769.0,32412.0,1830.0,32458.0,1798.0,32091.0,243.0,306.0,252.0,316.0,309.0,373.0
