mode,pattern,injection_rate,link_latency,sim_cycles,traffic_epoch_cycles,seed,deadlock,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,escape_hops,escape_transitions,pool_allocations,owned_pool_allocations,demand_reclaims,owner_migrations,release_handoffs,release_keeps,ownership_wait_starts,ownership_wait_completions,ownership_wait_cycles,ownership_wait_max,pool_write_blocks,pool_read_conflicts,pool_reads,reserved_reads,borrowed_peak,sim_ticks,pool_allocations_east,pool_allocations_west,pool_allocations_north,pool_allocations_south,pool_allocations_up,pool_allocations_down,pool_reads_east,pool_reads_west,pool_reads_north,pool_reads_south,pool_reads_up,pool_reads_down,reserved_reads_east,reserved_reads_west,reserved_reads_north,reserved_reads_south,reserved_reads_up,reserved_reads_down,migrations_to_east,migrations_to_west,migrations_to_north,migrations_to_south,migrations_to_up,migrations_to_down
dpphys_rts,torus3d_x_reversal,0.3,1,10000,64,3,0,96000.0,95687.0,95635.0,0.9967395833333333,0.999456561497382,0.1494296875,2.0,5.428922,7.428922,1.0,0.0,0.0,28539.0,28539.0,0.0,0.0,0.0,28535.0,0.0,0.0,0.0,0.0,0.0,0.0,28535.0,67120.0,0.0,10000.0,17566.0,10973.0,0.0,0.0,0.0,0.0,17566.0,10969.0,0.0,0.0,0.0,0.0,30055.0,37065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_x_reversal,0.9,1,10000,64,1,0,288000.0,287803.0,287628.0,0.9993159722222222,0.9993919451847271,0.44941875,2.0,5.416103,7.416103,1.0,0.0,0.0,159219.0,159219.0,0.0,0.0,0.0,159181.0,0.0,0.0,0.0,0.0,0.0,0.0,159181.0,128506.0,0.0,10000.0,91573.0,67646.0,0.0,0.0,0.0,0.0,91573.0,67608.0,0.0,0.0,0.0,0.0,52088.0,76418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_x_reversal,0.9,1,10000,64,2,0,288000.0,287460.0,287292.0,0.998125,0.999415570862033,0.44889375,2.0,5.415549,7.415549,1.0,0.0,0.0,159088.0,159088.0,0.0,0.0,0.0,159054.0,0.0,0.0,0.0,0.0,0.0,0.0,159054.0,128295.0,0.0,10000.0,91650.0,67438.0,0.0,0.0,0.0,0.0,91650.0,67404.0,0.0,0.0,0.0,0.0,51993.0,76302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_x_reversal,0.9,1,10000,64,3,0,288000.0,287527.0,287354.0,0.9983576388888888,0.9993983173754117,0.448990625,2.0,5.4161,7.4161,1.0,0.0,0.0,159016.0,159016.0,0.0,0.0,0.0,158969.0,0.0,0.0,0.0,0.0,0.0,0.0,158969.0,128444.0,0.0,10000.0,91415.0,67601.0,0.0,0.0,0.0,0.0,91415.0,67554.0,0.0,0.0,0.0,0.0,52020.0,76424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_x_reversal,0.3,1,10000,256,1,0,96000.0,95859.0,95793.0,0.99853125,0.9993114887491003,0.1496765625,2.0,5.422682,7.422682,1.0,0.0,0.0,28838.0,28838.0,0.0,0.0,0.0,28826.0,0.0,0.0,0.0,0.0,0.0,0.0,28826.0,66994.0,0.0,10000.0,17559.0,11279.0,0.0,0.0,0.0,0.0,17547.0,11279.0,0.0,0.0,0.0,0.0,29225.0,37769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_x_reversal,0.3,1,10000,256,2,0,96000.0,95885.0,95837.0,0.9988020833333333,0.999499400323304,0.1497453125,2.0,5.424471,7.424471,1.0,0.0,0.0,28776.0,28776.0,0.0,0.0,0.0,28771.0,0.0,0.0,0.0,0.0,0.0,0.0,28771.0,67085.0,0.0,10000.0,17400.0,11376.0,0.0,0.0,0.0,0.0,17395.0,11376.0,0.0,0.0,0.0,0.0,29314.0,37771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_x_reversal,0.3,1,10000,256,3,0,96000.0,95687.0,95635.0,0.9967395833333333,0.999456561497382,0.1494296875,2.0,5.423851,7.423851,1.0,0.0,0.0,28701.0,28701.0,0.0,0.0,0.0,28692.0,0.0,0.0,0.0,0.0,0.0,0.0,28692.0,66963.0,0.0,10000.0,17369.0,11332.0,0.0,0.0,0.0,0.0,17360.0,11332.0,0.0,0.0,0.0,0.0,29217.0,37746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_x_reversal,0.9,1,10000,256,1,0,288000.0,287803.0,287628.0,0.9993159722222222,0.9993919451847271,0.44941875,2.0,5.41747,7.41747,1.0,0.0,0.0,159692.0,159692.0,0.0,0.0,0.0,159659.0,0.0,0.0,0.0,0.0,0.0,0.0,159659.0,128028.0,0.0,10000.0,89914.0,69778.0,0.0,0.0,0.0,0.0,89881.0,69778.0,0.0,0.0,0.0,0.0,50317.0,77711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_x_reversal,0.9,1,10000,256,2,0,288000.0,287460.0,287292.0,0.998125,0.999415570862033,0.44889375,2.0,5.416969,7.416969,1.0,0.0,0.0,159425.0,159425.0,0.0,0.0,0.0,159392.0,0.0,0.0,0.0,0.0,0.0,0.0,159392.0,127957.0,0.0,10000.0,89843.0,69582.0,0.0,0.0,0.0,0.0,89810.0,69582.0,0.0,0.0,0.0,0.0,50237.0,77720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_rts,torus3d_x_reversal,0.9,1,10000,256,3,0,288000.0,287527.0,287354.0,0.9983576388888888,0.9993983173754117,0.448990625,2.0,5.417182,7.417182,1.0,0.0,0.0,159471.0,159471.0,0.0,0.0,0.0,159431.0,0.0,0.0,0.0,0.0,0.0,0.0,159431.0,127982.0,0.0,10000.0,89875.0,69596.0,0.0,0.0,0.0,0.0,89835.0,69596.0,0.0,0.0,0.0,0.0,50303.0,77679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.3,1,10000,4,1,0,96000.0,95859.0,95793.0,0.99853125,0.9993114887491003,0.1496765625,2.0,5.466349,7.466349,1.005115,1437.0,947.0,22061.0,22061.0,0.0,8521.0,8521.0,13532.0,0.0,0.0,0.0,0.0,0.0,0.0,22053.0,74257.0,1.0,10000.0,13052.0,9009.0,0.0,0.0,0.0,0.0,13044.0,9009.0,0.0,0.0,0.0,0.0,34563.0,39694.0,0.0,0.0,0.0,0.0,4248.0,4273.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.3,1,10000,4,2,0,96000.0,95885.0,95837.0,0.9988020833333333,0.999499400323304,0.1497453125,2.0,5.466834,7.466834,1.005238,1472.0,970.0,21994.0,21994.0,0.0,8487.0,8487.0,13502.0,0.0,0.0,0.0,0.0,0.0,0.0,21989.0,74369.0,1.0,10000.0,13131.0,8863.0,0.0,0.0,0.0,0.0,13126.0,8863.0,0.0,0.0,0.0,0.0,34714.0,39655.0,0.0,0.0,0.0,0.0,4232.0,4255.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.3,1,10000,4,3,0,96000.0,95687.0,95635.0,0.9967395833333333,0.999456561497382,0.1494296875,2.0,5.464244,7.464244,1.004475,1369.0,941.0,21919.0,21919.0,0.0,8175.0,8175.0,13738.0,0.0,0.0,0.0,0.0,0.0,0.0,21913.0,74170.0,1.0,10000.0,13004.0,8915.0,0.0,0.0,0.0,0.0,12998.0,8915.0,0.0,0.0,0.0,0.0,34481.0,39689.0,0.0,0.0,0.0,0.0,4076.0,4099.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.9,1,10000,4,1,0,288000.0,287803.0,287628.0,0.9993159722222222,0.9993919451847271,0.44941875,2.0,5.520314,7.520314,1.009916,8797.0,5945.0,130847.0,130847.0,0.0,60809.0,60809.0,69989.0,0.0,0.0,0.0,0.0,0.0,0.0,130798.0,159741.0,1.0,10000.0,65977.0,64870.0,0.0,0.0,0.0,0.0,65928.0,64870.0,0.0,0.0,0.0,0.0,76724.0,83017.0,0.0,0.0,0.0,0.0,30403.0,30406.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.9,1,10000,4,2,0,288000.0,287460.0,287292.0,0.998125,0.999415570862033,0.44889375,2.0,5.520899,7.520899,1.009997,9098.0,6226.0,130180.0,130180.0,0.0,60313.0,60313.0,69822.0,0.0,0.0,0.0,0.0,0.0,0.0,130135.0,160086.0,1.0,10000.0,65662.0,64518.0,0.0,0.0,0.0,0.0,65617.0,64518.0,0.0,0.0,0.0,0.0,77027.0,83059.0,0.0,0.0,0.0,0.0,30159.0,30154.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.9,1,10000,4,3,0,288000.0,287527.0,287354.0,0.9983576388888888,0.9993983173754117,0.448990625,2.0,5.518991,7.518991,1.009466,8736.0,6016.0,130522.0,130522.0,0.0,60587.0,60587.0,69883.0,0.0,0.0,0.0,0.0,0.0,0.0,130470.0,159663.0,1.0,10000.0,65859.0,64663.0,0.0,0.0,0.0,0.0,65807.0,64663.0,0.0,0.0,0.0,0.0,76730.0,82933.0,0.0,0.0,0.0,0.0,30294.0,30293.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.3,1,10000,16,1,0,96000.0,95859.0,95793.0,0.99853125,0.9993114887491003,0.1496765625,2.0,5.456098,7.456098,1.006556,1843.0,1215.0,26259.0,26259.0,0.0,10070.0,10070.0,16184.0,0.0,0.0,0.0,0.0,0.0,0.0,26254.0,70194.0,1.0,10000.0,15663.0,10596.0,0.0,0.0,0.0,0.0,15663.0,10591.0,0.0,0.0,0.0,0.0,31812.0,38382.0,0.0,0.0,0.0,0.0,5022.0,5048.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.3,1,10000,16,2,0,96000.0,95885.0,95837.0,0.9988020833333333,0.999499400323304,0.1497453125,2.0,5.457099,7.457099,1.006866,1966.0,1308.0,26144.0,26144.0,0.0,9809.0,9809.0,16331.0,0.0,0.0,0.0,0.0,0.0,0.0,26140.0,70374.0,1.0,10000.0,15743.0,10401.0,0.0,0.0,0.0,0.0,15743.0,10397.0,0.0,0.0,0.0,0.0,32031.0,38343.0,0.0,0.0,0.0,0.0,4884.0,4925.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.3,1,10000,16,3,0,96000.0,95687.0,95635.0,0.9967395833333333,0.999456561497382,0.1494296875,2.0,5.456946,7.456946,1.006629,1913.0,1279.0,26186.0,26186.0,0.0,9868.0,9868.0,16314.0,0.0,0.0,0.0,0.0,0.0,0.0,26182.0,70107.0,1.0,10000.0,15751.0,10435.0,0.0,0.0,0.0,0.0,15751.0,10431.0,0.0,0.0,0.0,0.0,31937.0,38170.0,0.0,0.0,0.0,0.0,4912.0,4956.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.9,1,10000,16,1,0,288000.0,287803.0,287628.0,0.9993159722222222,0.9993919451847271,0.44941875,2.0,5.643053,7.643053,1.05973,51591.0,34411.0,121505.0,121505.0,0.0,39914.0,39914.0,81561.0,0.0,0.0,0.0,0.0,0.0,0.0,121475.0,183392.0,1.0,10000.0,66773.0,54732.0,0.0,0.0,0.0,0.0,66773.0,54702.0,0.0,0.0,0.0,0.0,80656.0,102736.0,0.0,0.0,0.0,0.0,19956.0,19958.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.9,1,10000,16,2,0,288000.0,287460.0,287288.0,0.998125,0.9994016558825576,0.4488875,2.0,5.641342,7.641342,1.059752,51417.0,34251.0,121428.0,121428.0,0.0,39905.0,39905.0,81491.0,0.0,0.0,0.0,0.0,0.0,0.0,121396.0,183119.0,1.0,10000.0,66797.0,54631.0,0.0,0.0,0.0,0.0,66797.0,54599.0,0.0,0.0,0.0,0.0,80533.0,102586.0,0.0,0.0,0.0,0.0,19952.0,19953.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.9,1,10000,16,3,0,288000.0,287527.0,287352.0,0.9983576388888888,0.9993913615069193,0.4489875,2.0,5.637702,7.637702,1.058729,51219.0,34343.0,121346.0,121346.0,0.0,39902.0,39902.0,81405.0,0.0,0.0,0.0,0.0,0.0,0.0,121307.0,182982.0,1.0,10000.0,66704.0,54642.0,0.0,0.0,0.0,0.0,66704.0,54603.0,0.0,0.0,0.0,0.0,80543.0,102439.0,0.0,0.0,0.0,0.0,19952.0,19950.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.3,1,10000,64,1,0,96000.0,95859.0,95793.0,0.99853125,0.9993114887491003,0.1496765625,2.0,5.460472,7.460472,1.010272,2782.0,1798.0,26907.0,26907.0,0.0,8405.0,8405.0,18497.0,0.0,0.0,0.0,0.0,0.0,0.0,26902.0,69902.0,1.0,10000.0,16153.0,10754.0,0.0,0.0,0.0,0.0,16153.0,10749.0,0.0,0.0,0.0,0.0,31489.0,38413.0,0.0,0.0,0.0,0.0,4178.0,4227.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.3,1,10000,64,2,0,96000.0,95885.0,95837.0,0.9988020833333333,0.999499400323304,0.1497453125,2.0,5.460115,7.460115,1.009495,2649.0,1739.0,26904.0,26904.0,0.0,8442.0,8442.0,18458.0,0.0,0.0,0.0,0.0,0.0,0.0,26900.0,69866.0,1.0,10000.0,16199.0,10705.0,0.0,0.0,0.0,0.0,16199.0,10701.0,0.0,0.0,0.0,0.0,31598.0,38268.0,0.0,0.0,0.0,0.0,4195.0,4247.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.3,1,10000,64,3,0,96000.0,95687.0,95635.0,0.9967395833333333,0.999456561497382,0.1494296875,2.0,5.456862,7.456862,1.008825,2568.0,1724.0,26815.0,26815.0,0.0,8349.0,8349.0,18462.0,0.0,0.0,0.0,0.0,0.0,0.0,26811.0,69688.0,1.0,10000.0,16116.0,10699.0,0.0,0.0,0.0,0.0,16116.0,10695.0,0.0,0.0,0.0,0.0,31367.0,38321.0,0.0,0.0,0.0,0.0,4148.0,4201.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.9,1,10000,64,1,0,288000.0,287803.0,287628.0,0.9993159722222222,0.9993919451847271,0.44941875,2.0,5.758674,7.758674,1.109788,94151.0,62573.0,96852.0,96852.0,0.0,9984.0,9984.0,86839.0,0.0,0.0,0.0,0.0,0.0,0.0,96823.0,222442.0,1.0,10000.0,55149.0,41703.0,0.0,0.0,0.0,0.0,55149.0,41674.0,0.0,0.0,0.0,0.0,99495.0,122947.0,0.0,0.0,0.0,0.0,4992.0,4992.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.9,1,10000,64,2,0,288000.0,287460.0,287290.0,0.998125,0.9994086133722953,0.448890625,2.0,5.758415,7.758415,1.109889,94059.0,62489.0,96823.0,96823.0,0.0,9980.0,9980.0,86812.0,0.0,0.0,0.0,0.0,0.0,0.0,96792.0,222127.0,1.0,10000.0,55185.0,41638.0,0.0,0.0,0.0,0.0,55185.0,41607.0,0.0,0.0,0.0,0.0,99301.0,122826.0,0.0,0.0,0.0,0.0,4988.0,4992.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.9,1,10000,64,3,0,288000.0,287527.0,287352.0,0.9983576388888888,0.9993913615069193,0.4489875,2.0,5.757955,7.757955,1.110004,94058.0,62448.0,96776.0,96776.0,0.0,9985.0,9985.0,86751.0,0.0,0.0,0.0,0.0,0.0,0.0,96736.0,222287.0,1.0,10000.0,55100.0,41676.0,0.0,0.0,0.0,0.0,55100.0,41636.0,0.0,0.0,0.0,0.0,99182.0,123105.0,0.0,0.0,0.0,0.0,4993.0,4992.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.3,1,10000,256,1,0,96000.0,95859.0,95792.0,0.99853125,0.9993010567604502,0.149675,2.0,5.468526,7.468526,1.016473,4621.0,3041.0,25797.0,25797.0,0.0,2496.0,2496.0,23292.0,0.0,0.0,0.0,0.0,0.0,0.0,25788.0,71612.0,1.0,10000.0,15293.0,10504.0,0.0,0.0,0.0,0.0,15284.0,10504.0,0.0,0.0,0.0,0.0,31514.0,40098.0,0.0,0.0,0.0,0.0,1216.0,1280.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.3,1,10000,256,2,0,96000.0,95885.0,95837.0,0.9988020833333333,0.999499400323304,0.1497453125,2.0,5.467888,7.467888,1.015088,4399.0,2953.0,25823.0,25823.0,0.0,2496.0,2496.0,23323.0,0.0,0.0,0.0,0.0,0.0,0.0,25819.0,71483.0,1.0,10000.0,15195.0,10628.0,0.0,0.0,0.0,0.0,15191.0,10628.0,0.0,0.0,0.0,0.0,31515.0,39968.0,0.0,0.0,0.0,0.0,1216.0,1280.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.3,1,10000,256,3,0,96000.0,95687.0,95634.0,0.9967395833333333,0.9994461107569471,0.149428125,2.0,5.466947,7.466947,1.014723,4354.0,2944.0,25759.0,25759.0,0.0,2496.0,2496.0,23256.0,0.0,0.0,0.0,0.0,0.0,0.0,25752.0,71312.0,1.0,10000.0,15144.0,10615.0,0.0,0.0,0.0,0.0,15137.0,10615.0,0.0,0.0,0.0,0.0,31435.0,39877.0,0.0,0.0,0.0,0.0,1216.0,1280.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.9,1,10000,256,1,0,288000.0,287803.0,287614.0,0.9993159722222222,0.9993433007995052,0.449396875,2.0,5.788633,7.788633,1.12304,105131.0,69714.0,90022.0,90022.0,0.0,2496.0,2496.0,87500.0,0.0,0.0,0.0,0.0,0.0,0.0,89996.0,233093.0,1.0,10000.0,50691.0,39331.0,0.0,0.0,0.0,0.0,50665.0,39331.0,0.0,0.0,0.0,0.0,103416.0,129677.0,0.0,0.0,0.0,0.0,1216.0,1280.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.9,1,10000,256,2,0,288000.0,287460.0,287280.0,0.998125,0.9993738259236068,0.448875,2.0,5.784684,7.784684,1.122104,104608.0,69508.0,89971.0,89971.0,0.0,2496.0,2496.0,87449.0,0.0,0.0,0.0,0.0,0.0,0.0,89945.0,232492.0,1.0,10000.0,50711.0,39260.0,0.0,0.0,0.0,0.0,50685.0,39260.0,0.0,0.0,0.0,0.0,102925.0,129567.0,0.0,0.0,0.0,0.0,1216.0,1280.0,0.0,0.0,0.0,0.0
dpphys_owner_rr,torus3d_x_reversal,0.9,1,10000,256,3,0,288000.0,287527.0,287341.0,0.9983576388888888,0.9993531042302114,0.4489703125,2.0,5.783014,7.783014,1.12166,104516.0,69537.0,89983.0,89983.0,0.0,2496.0,2496.0,87462.0,0.0,0.0,0.0,0.0,0.0,0.0,89958.0,232420.0,1.0,10000.0,50737.0,39246.0,0.0,0.0,0.0,0.0,50712.0,39246.0,0.0,0.0,0.0,0.0,102985.0,129435.0,0.0,0.0,0.0,0.0,1216.0,1280.0,0.0,0.0,0.0,0.0
dpphys_pressure,torus3d_x_reversal,0.3,1,10000,4,1,0,96000.0,95859.0,95793.0,0.99853125,0.9993114887491003,0.1496765625,2.0,5.447381,7.447381,1.0,0.0,0.0,22987.0,22987.0,0.0,0.0,0.0,22979.0,0.0,0.0,0.0,0.0,0.0,0.0,22979.0,72841.0,0.0,10000.0,13962.0,9025.0,0.0,0.0,0.0,0.0,13954.0,9025.0,0.0,0.0,0.0,0.0,33858.0,38983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure,torus3d_x_reversal,0.3,1,10000,4,2,0,96000.0,95885.0,95837.0,0.9988020833333333,0.999499400323304,0.1497453125,2.0,5.446852,7.446852,1.0,0.0,0.0,22936.0,22936.0,0.0,0.0,0.0,22931.0,0.0,0.0,0.0,0.0,0.0,0.0,22931.0,72925.0,0.0,10000.0,14074.0,8862.0,0.0,0.0,0.0,0.0,14069.0,8862.0,0.0,0.0,0.0,0.0,33982.0,38943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure,torus3d_x_reversal,0.3,1,10000,4,3,0,96000.0,95687.0,95635.0,0.9967395833333333,0.999456561497382,0.1494296875,2.0,5.446071,7.446071,1.0,0.0,0.0,22843.0,22843.0,0.0,0.0,0.0,22837.0,0.0,0.0,0.0,0.0,0.0,0.0,22837.0,72818.0,0.0,10000.0,13917.0,8926.0,0.0,0.0,0.0,0.0,13911.0,8926.0,0.0,0.0,0.0,0.0,33754.0,39064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure,torus3d_x_reversal,0.9,1,10000,4,1,0,288000.0,287803.0,287628.0,0.9993159722222222,0.9993919451847271,0.44941875,2.0,5.477533,7.477533,1.0,0.0,0.0,136610.0,136610.0,0.0,0.0,0.0,136561.0,0.0,0.0,0.0,0.0,0.0,0.0,136561.0,151126.0,0.0,10000.0,71475.0,65135.0,0.0,0.0,0.0,0.0,71426.0,65135.0,0.0,0.0,0.0,0.0,72276.0,78850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure,torus3d_x_reversal,0.9,1,10000,4,2,0,288000.0,287460.0,287292.0,0.998125,0.999415570862033,0.44889375,2.0,5.476898,7.476898,1.0,0.0,0.0,136217.0,136217.0,0.0,0.0,0.0,136172.0,0.0,0.0,0.0,0.0,0.0,0.0,136172.0,151177.0,0.0,10000.0,71460.0,64757.0,0.0,0.0,0.0,0.0,71415.0,64757.0,0.0,0.0,0.0,0.0,72309.0,78868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure,torus3d_x_reversal,0.9,1,10000,4,3,0,288000.0,287527.0,287354.0,0.9983576388888888,0.9993983173754117,0.448990625,2.0,5.476994,7.476994,1.0,0.0,0.0,136378.0,136378.0,0.0,0.0,0.0,136326.0,0.0,0.0,0.0,0.0,0.0,0.0,136326.0,151087.0,0.0,10000.0,71489.0,64889.0,0.0,0.0,0.0,0.0,71437.0,64889.0,0.0,0.0,0.0,0.0,72236.0,78851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure,torus3d_x_reversal,0.3,1,10000,16,1,0,96000.0,95859.0,95793.0,0.99853125,0.9993114887491003,0.1496765625,2.0,5.433706,7.433706,1.0,0.0,0.0,27470.0,27470.0,0.0,0.0,0.0,27465.0,0.0,0.0,0.0,0.0,0.0,0.0,27465.0,68355.0,0.0,10000.0,16811.0,10659.0,0.0,0.0,0.0,0.0,16811.0,10654.0,0.0,0.0,0.0,0.0,30902.0,37453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure,torus3d_x_reversal,0.3,1,10000,16,2,0,96000.0,95885.0,95837.0,0.9988020833333333,0.999499400323304,0.1497453125,2.0,5.433037,7.433037,1.0,0.0,0.0,27447.0,27447.0,0.0,0.0,0.0,27443.0,0.0,0.0,0.0,0.0,0.0,0.0,27443.0,68413.0,0.0,10000.0,16984.0,10463.0,0.0,0.0,0.0,0.0,16984.0,10459.0,0.0,0.0,0.0,0.0,31047.0,37366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure,torus3d_x_reversal,0.3,1,10000,16,3,0,96000.0,95687.0,95635.0,0.9967395833333333,0.999456561497382,0.1494296875,2.0,5.433335,7.433335,1.0,0.0,0.0,27459.0,27459.0,0.0,0.0,0.0,27455.0,0.0,0.0,0.0,0.0,0.0,0.0,27455.0,68200.0,0.0,10000.0,16973.0,10486.0,0.0,0.0,0.0,0.0,16973.0,10482.0,0.0,0.0,0.0,0.0,30964.0,37236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure,torus3d_x_reversal,0.9,1,10000,16,1,0,288000.0,287803.0,287628.0,0.9993159722222222,0.9993919451847271,0.44941875,2.0,5.422466,7.422466,1.0,0.0,0.0,154917.0,154917.0,0.0,0.0,0.0,154879.0,0.0,0.0,0.0,0.0,0.0,0.0,154879.0,132808.0,0.0,10000.0,88546.0,66371.0,0.0,0.0,0.0,0.0,88546.0,66333.0,0.0,0.0,0.0,0.0,55193.0,77615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure,torus3d_x_reversal,0.9,1,10000,16,2,0,288000.0,287460.0,287292.0,0.998125,0.999415570862033,0.44889375,2.0,5.421961,7.421961,1.0,0.0,0.0,154662.0,154662.0,0.0,0.0,0.0,154628.0,0.0,0.0,0.0,0.0,0.0,0.0,154628.0,132721.0,0.0,10000.0,88455.0,66207.0,0.0,0.0,0.0,0.0,88455.0,66173.0,0.0,0.0,0.0,0.0,55066.0,77655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure,torus3d_x_reversal,0.9,1,10000,16,3,0,288000.0,287527.0,287354.0,0.9983576388888888,0.9993983173754117,0.448990625,2.0,5.42211,7.42211,1.0,0.0,0.0,154671.0,154671.0,0.0,0.0,0.0,154624.0,0.0,0.0,0.0,0.0,0.0,0.0,154624.0,132789.0,0.0,10000.0,88466.0,66205.0,0.0,0.0,0.0,0.0,88466.0,66158.0,0.0,0.0,0.0,0.0,55143.0,77646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure,torus3d_x_reversal,0.3,1,10000,64,1,0,96000.0,95859.0,95793.0,0.99853125,0.9993114887491003,0.1496765625,2.0,5.429802,7.429802,1.0,0.0,0.0,28703.0,28703.0,0.0,0.0,0.0,28698.0,0.0,0.0,0.0,0.0,0.0,0.0,28698.0,67122.0,0.0,10000.0,17655.0,11048.0,0.0,0.0,0.0,0.0,17655.0,11043.0,0.0,0.0,0.0,0.0,30139.0,36983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure,torus3d_x_reversal,0.3,1,10000,64,2,0,96000.0,95885.0,95837.0,0.9988020833333333,0.999499400323304,0.1497453125,2.0,5.430199,7.430199,1.0,0.0,0.0,28642.0,28642.0,0.0,0.0,0.0,28638.0,0.0,0.0,0.0,0.0,0.0,0.0,28638.0,67218.0,0.0,10000.0,17710.0,10932.0,0.0,0.0,0.0,0.0,17710.0,10928.0,0.0,0.0,0.0,0.0,30306.0,36912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure,torus3d_x_reversal,0.3,1,10000,64,3,0,96000.0,95687.0,95635.0,0.9967395833333333,0.999456561497382,0.1494296875,2.0,5.428922,7.428922,1.0,0.0,0.0,28539.0,28539.0,0.0,0.0,0.0,28535.0,0.0,0.0,0.0,0.0,0.0,0.0,28535.0,67120.0,0.0,10000.0,17566.0,10973.0,0.0,0.0,0.0,0.0,17566.0,10969.0,0.0,0.0,0.0,0.0,30055.0,37065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
