mode,pattern,injection_rate,link_latency,sim_cycles,seed,deadlock,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,escape_hops,escape_transitions,pool_allocations,owned_pool_allocations,demand_reclaims,owner_migrations,release_handoffs,release_keeps,pool_write_blocks,pool_read_conflicts,pool_reads,reserved_reads,borrowed_peak,sim_ticks,pool_allocations_east,pool_allocations_west,pool_allocations_north,pool_allocations_south,pool_allocations_up,pool_allocations_down,pool_reads_east,pool_reads_west,pool_reads_north,pool_reads_south,pool_reads_up,pool_reads_down,reserved_reads_east,reserved_reads_west,reserved_reads_north,reserved_reads_south,reserved_reads_up,reserved_reads_down,migrations_to_east,migrations_to_west,migrations_to_north,migrations_to_south,migrations_to_up,migrations_to_down
private_v4,uniform_random,0.5,8,10000,2,0,160000.0,100532.0,100042.0,0.628325,0.9951259300521227,0.156315625,1857.259461,48.45227,1905.711731,3.027169,9863.0,6217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,uniform_random,0.5,8,10000,3,0,160000.0,100572.0,100069.0,0.628575,0.9949986079624548,0.1563578125,1850.84125,48.344322,1899.185572,3.035026,9751.0,6228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,uniform_random,0.9,8,10000,1,0,288000.0,100614.0,100128.0,0.3493541666666667,0.9951696582980499,0.15645,3234.15646,48.214266,3282.370725,3.026716,9634.0,6157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,uniform_random,0.9,8,10000,2,0,288000.0,100593.0,100102.0,0.34928125,0.995118944658177,0.156409375,3228.780164,48.399093,3277.179257,3.024006,9649.0,6201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,uniform_random,0.9,8,10000,3,0,288000.0,100589.0,100098.0,0.3492673611111111,0.9951187505592063,0.156403125,3231.504595,48.360806,3279.865402,3.031739,9546.0,6183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure,uniform_random,0.3,8,10000,1,0,96000.0,95540.0,95048.0,0.9952083333333334,0.9948503244714256,0.1485125,41.492656,48.994813,90.487469,3.009227,3237.0,2176.0,145629.0,128012.0,17617.0,24610.0,6993.0,138478.0,0.0,0.0,145471.0,141249.0,1.0,10000.0,24301.0,24220.0,24397.0,24129.0,24448.0,24134.0,24275.0,24186.0,24372.0,24100.0,24426.0,24112.0,23491.0,23536.0,23598.0,23620.0,23574.0,23430.0,4081.0,4084.0,4094.0,4089.0,4132.0,4130.0
dpphys_pressure,uniform_random,0.3,8,10000,2,0,96000.0,95543.0,95050.0,0.9952395833333333,0.9948400196770041,0.148515625,38.651825,48.974655,87.626481,3.008469,3227.0,2126.0,145544.0,127627.0,17917.0,24763.0,6846.0,138546.0,0.0,0.0,145392.0,141262.0,1.0,10000.0,24312.0,23970.0,24364.0,24138.0,24659.0,24101.0,24288.0,23948.0,24337.0,24114.0,24631.0,24074.0,23662.0,23558.0,23565.0,23540.0,23548.0,23389.0,4078.0,4075.0,4141.0,4144.0,4161.0,4164.0
dpphys_pressure,uniform_random,0.3,8,10000,3,0,96000.0,95250.0,94755.0,0.9921875,0.9948031496062992,0.1480546875,38.10886,48.936362,87.045222,3.004042,3302.0,2158.0,144474.0,127063.0,17411.0,24290.0,6879.0,137434.0,0.0,0.0,144313.0,141039.0,1.0,10000.0,23818.0,24204.0,24129.0,24109.0,24212.0,24002.0,23786.0,24186.0,24107.0,24088.0,24180.0,23966.0,23466.0,23611.0,23463.0,23504.0,23479.0,23516.0,4035.0,4032.0,4066.0,4073.0,4041.0,4043.0
dpphys_pressure,uniform_random,0.5,8,10000,1,0,160000.0,100641.0,100130.0,0.62900625,0.9949225464770819,0.156453125,1831.621562,49.907131,1881.528693,3.014052,4184.0,2759.0,158926.0,136386.0,22540.0,31187.0,8647.0,150098.0,0.0,0.0,158745.0,143772.0,1.0,10000.0,26399.0,26330.0,26738.0,26407.0,26681.0,26371.0,26374.0,26302.0,26712.0,26372.0,26652.0,26333.0,23937.0,24046.0,23923.0,23933.0,23965.0,23968.0,5055.0,5053.0,5298.0,5301.0,5238.0,5242.0
dpphys_pressure,uniform_random,0.5,8,10000,2,0,160000.0,100638.0,100131.0,0.6289875,0.994962141536994,0.1564546875,1854.048896,49.974194,1904.02309,3.00735,4156.0,2812.0,158342.0,135959.0,22383.0,30891.0,8508.0,149660.0,0.0,0.0,158168.0,143654.0,1.0,10000.0,26492.0,26120.0,26808.0,26283.0,26580.0,26059.0,26458.0,26099.0,26778.0,26256.0,26550.0,26027.0,23834.0,23899.0,23995.0,23951.0,24069.0,23906.0,5068.0,5065.0,5252.0,5248.0,5129.0,5129.0
