mode,pattern,injection_rate,vcs_per_vnet,sim_cycles,deadlock,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,cbs_entry_blocks,cbs_mark_moves,dp_pool_blocks,dp_shared_grants,escape_hops,escape_transitions,sim_ticks
B6_dpesc_v7_s6_global,torus3d_xopposite,0.45,19,10000,0,144000.0,143553.0,143440.0,0.9968958333333333,0.9992128342842016,0.224125,2.0,7.241125,9.241125,2.0,0.0,0.0,0.0,287016.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_global,torus3d_xopposite,0.5,19,10000,0,160000.0,159452.0,159326.0,0.996575,0.9992097935428844,0.248946875,2.0,7.267646,9.267646,2.0,0.0,0.0,0.0,318802.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_global,torus3d_xopposite,0.55,19,10000,0,176000.0,175634.0,175496.0,0.9979204545454545,0.9992142751403487,0.2742125,2.0,7.292263,9.292263,2.0,0.0,0.0,0.0,351158.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_global,torus3d_xopposite,0.6,19,10000,0,192000.0,191507.0,191354.0,0.9974322916666667,0.9992010735899993,0.298990625,2.0,7.31864,9.31864,2.0,0.0,0.0,0.0,382897.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_global,torus3d_xopposite,0.65,19,10000,0,208000.0,207649.0,207486.0,0.9983125,0.9992150215026319,0.324196875,2.0,7.346192,9.346192,2.0,0.0,0.0,0.0,415176.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_global,torus3d_xopposite,0.7,19,10000,0,224000.0,223725.0,223543.0,0.9987723214285714,0.9991865012850598,0.3492859375,2.0,7.3686,9.3686,2.0,0.0,0.0,0.0,447319.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_global,torus3d_xopposite,0.75,19,10000,0,240000.0,239664.0,239468.0,0.9986,0.9991821883970893,0.37416875,2.0,7.397477,9.397477,2.0,0.0,0.0,0.0,479185.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_global,torus3d_xopposite,0.8,19,10000,0,256000.0,255852.0,255647.0,0.999421875,0.999198755530541,0.3994484375,2.0,7.422677,9.422677,2.0,0.0,0.0,0.0,511549.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_global,torus3d_xopposite,0.85,19,10000,0,272000.0,271674.0,271455.0,0.9988014705882353,0.999193886790786,0.4241484375,2.0,7.454363,9.454363,2.0,0.0,0.0,0.0,543183.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_global,torus3d_xopposite,0.9,19,10000,0,288000.0,287669.0,287437.0,0.9988506944444444,0.9991935175496839,0.4491203125,2.0,7.482603,9.482603,2.0,0.0,0.0,0.0,575164.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_global,torus3d_xopposite,0.95,19,10000,0,304000.0,303819.0,303574.0,0.9994046052631579,0.9991935988203503,0.474334375,2.0,7.521675,9.521675,2.0,0.0,0.0,0.0,607450.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_global,torus3d_xopposite,1.0,19,10000,0,320000.0,319602.0,319347.0,0.99875625,0.9992021326524866,0.4989796875,2.0,7.510044,9.510044,2.0,0.0,0.0,0.0,639014.0,0.0,0.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,0.05,7,10000,0,16000.0,15968.0,15949.0,0.998,0.998810120240481,0.0249203125,2.0,9.04157,11.04157,3.0,0.0,0.0,0.0,47880.0,0.0,0.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,0.1,7,10000,0,32000.0,31948.0,31904.0,0.998375,0.9986227619882309,0.04985,2.0,9.094471,11.094471,3.0,0.0,0.0,0.0,95794.0,0.0,0.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,0.15,7,10000,0,48000.0,47760.0,47701.0,0.995,0.9987646566164154,0.0745328125,2.0,9.138551,11.138551,3.0,0.0,0.0,0.0,143215.0,0.0,0.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,0.2,7,10000,0,64000.0,63806.0,63730.0,0.99696875,0.9988088894461336,0.099578125,2.0,9.193159,11.193159,3.0,0.0,0.0,0.0,191327.0,0.0,0.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,0.25,7,10000,0,80000.0,79713.0,79623.0,0.9964125,0.9988709495314441,0.1244109375,2.0,9.245457,11.245457,3.0,0.0,0.0,0.0,239033.0,1.0,1.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,0.3,7,10000,0,96000.0,95810.0,95708.0,0.9980208333333334,0.9989353929652437,0.14954375,2.0,9.301333,11.301333,3.000063,0.0,0.0,0.0,287299.0,12.0,6.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,0.35,7,10000,0,112000.0,111703.0,111591.0,0.9973482142857143,0.9989973411636214,0.1743609375,2.0,9.360764,11.360764,3.000108,0.0,0.0,0.0,334937.0,43.0,31.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,0.4,7,10000,0,128000.0,127637.0,127503.0,0.9971640625,0.9989501476844489,0.1992234375,2.0,9.427841,11.427841,3.000251,0.0,0.0,0.0,382661.0,128.0,94.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,0.45,7,10000,0,144000.0,143553.0,143404.0,0.9968958333333333,0.9989620558260712,0.22406875,2.0,9.495837,11.495837,3.00099,0.0,0.0,0.0,430154.0,473.0,328.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,0.5,7,10000,0,160000.0,159452.0,159290.0,0.996575,0.9989840202694228,0.248890625,2.0,9.572591,11.572591,3.00236,0.0,0.0,0.0,477383.0,1154.0,765.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,0.55,7,10000,0,176000.0,175634.0,175453.0,0.9979204545454545,0.9989694478290081,0.2741453125,2.0,9.655526,11.655526,3.005529,0.0,0.0,0.0,524754.0,2899.0,1893.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,0.6,7,10000,0,192000.0,191507.0,191308.0,0.9974322916666667,0.9989608734928749,0.29891875,2.0,9.746461,11.746461,3.011155,0.0,0.0,0.0,570085.0,6334.0,4077.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,0.65,7,10000,0,208000.0,207649.0,207433.0,0.9983125,0.9989597830955121,0.3241140625,2.0,9.861849,11.861849,3.020093,0.0,0.0,0.0,614277.0,12596.0,8047.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,0.7,7,10000,0,224000.0,223725.0,223485.0,0.9987723214285714,0.998927254441837,0.3491953125,2.0,9.998984,11.998984,3.034705,0.0,0.0,0.0,655322.0,23345.0,14516.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,0.75,7,10000,0,240000.0,239664.0,239406.0,0.9986,0.9989234928900461,0.374071875,2.0,10.156504,12.156504,3.054969,0.0,0.0,0.0,691788.0,40063.0,24326.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,0.8,7,10000,0,256000.0,255852.0,255561.0,0.999421875,0.9988626237043291,0.3993140625,2.0,10.385133,12.385133,3.085295,0.0,0.0,0.0,723445.0,65588.0,38216.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,0.85,7,10000,0,272000.0,271674.0,271358.0,0.9988014705882353,0.9988368412141022,0.423996875,2.0,10.680816,12.680816,3.119709,0.0,0.0,0.0,748488.0,98687.0,55571.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,0.9,7,10000,0,288000.0,287669.0,287311.0,0.9988506944444444,0.9987555141499431,0.4489234375,2.0,11.183463,13.183463,3.169913,0.0,0.0,0.0,765529.0,145946.0,77803.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,0.95,7,10000,0,304000.0,303819.0,303421.0,0.9994046052631579,0.9986900095122425,0.4740953125,2.000003,12.125815,14.125819,3.237808,0.0,0.0,0.0,773292.0,209950.0,103696.0,10000.0
B2_dpesc_v3_s2_global,torus3d_tornado,1.0,7,10000,0,320000.0,263295.0,262476.0,0.822796875,0.9968894206118613,0.41011875,846.311171,29.580198,875.891369,3.466702,0.0,0.0,0.0,575279.0,335858.0,136952.0,10000.0
B4_dpesc_v5_s4_global,torus3d_tornado,0.05,13,10000,0,16000.0,15968.0,15949.0,0.998,0.998810120240481,0.0249203125,2.0,9.04157,11.04157,3.0,0.0,0.0,0.0,47880.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_global,torus3d_tornado,0.1,13,10000,0,32000.0,31948.0,31904.0,0.998375,0.9986227619882309,0.04985,2.0,9.094471,11.094471,3.0,0.0,0.0,0.0,95794.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_global,torus3d_tornado,0.15,13,10000,0,48000.0,47760.0,47701.0,0.995,0.9987646566164154,0.0745328125,2.0,9.138551,11.138551,3.0,0.0,0.0,0.0,143215.0,0.0,0.0,10000.0
