mode,pattern,injection_rate,vcs_per_vnet,sim_cycles,deadlock,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,cbs_entry_blocks,cbs_mark_moves,dp_pool_blocks,dp_shared_grants,escape_hops,escape_transitions,sim_ticks
B2_dpesc_v3_s2_per_dimension,torus3d_xopposite,0.55,3,10000,0,176000.0,172370.0,172148.0,0.979375,0.9987120728665081,0.26898125,60.967447,10.322409,71.289855,2.152311,0.0,0.0,0.0,230608.0,140162.0,86048.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_xopposite,0.6,3,10000,0,192000.0,153451.0,153182.0,0.7992239583333334,0.9982469974128549,0.239346875,695.935887,14.167148,710.103034,2.236725,0.0,0.0,0.0,185172.0,157745.0,90086.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_xopposite,0.65,3,10000,0,208000.0,152009.0,151748.0,0.7308125,0.9982829964015288,0.23710625,1129.176332,14.306488,1143.48282,2.249005,0.0,0.0,0.0,182201.0,159383.0,85712.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_xopposite,0.7,3,10000,0,224000.0,146423.0,146157.0,0.6536741071428571,0.9981833455126585,0.2283703125,1400.612164,14.981082,1415.593246,2.233954,0.0,0.0,0.0,170397.0,156396.0,88794.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_xopposite,0.75,3,10000,0,240000.0,149498.0,149229.0,0.6229083333333333,0.99820064482468,0.2331703125,1627.141011,14.630018,1641.77103,2.211326,0.0,0.0,0.0,172951.0,157335.0,88897.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_xopposite,0.8,3,10000,0,256000.0,151542.0,151282.0,0.5919609375,0.9982843040213274,0.236378125,1823.12369,14.805595,1837.929284,2.239381,0.0,0.0,0.0,178738.0,160331.0,92242.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_xopposite,0.85,3,10000,0,272000.0,158806.0,158549.0,0.5838455882352941,0.9983816732365276,0.2477328125,1893.230465,13.992721,1907.223187,2.214117,0.0,0.0,0.0,186259.0,165082.0,98042.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_xopposite,0.9,3,10000,0,288000.0,156336.0,156076.0,0.5428333333333333,0.9983369153617849,0.24386875,2111.655168,14.064962,2125.72013,2.215485,0.0,0.0,0.0,185285.0,160794.0,89983.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_xopposite,0.95,3,10000,0,304000.0,150773.0,150517.0,0.4959638157894737,0.998302083264245,0.2351828125,2319.022522,14.872147,2333.89467,2.209757,0.0,0.0,0.0,175232.0,157658.0,87479.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_xopposite,1.0,3,10000,0,320000.0,151007.0,150747.0,0.471896875,0.9982782255127246,0.2355421875,2450.936821,14.558598,2465.495419,2.214731,0.0,0.0,0.0,179514.0,154637.0,84958.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_xopposite,0.05,5,10000,0,16000.0,15968.0,15954.0,0.998,0.999123246492986,0.024928125,2.0,7.025574,9.025574,2.0,0.0,0.0,0.0,31923.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_xopposite,0.1,5,10000,0,32000.0,31948.0,31916.0,0.998375,0.998998372355077,0.04986875,2.0,7.051166,9.051166,2.0,0.0,0.0,0.0,63870.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_xopposite,0.15,5,10000,0,48000.0,47760.0,47718.0,0.995,0.9991206030150753,0.074559375,2.0,7.076743,9.076743,2.0,0.0,0.0,0.0,95486.0,0.0,0.0,10000.0
