mode,pattern,injection_rate,vcs_per_vnet,sim_cycles,deadlock,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,cbs_entry_blocks,cbs_mark_moves,dp_pool_blocks,dp_shared_grants,escape_hops,escape_transitions,sim_ticks
B6_dpesc_v7_s6_per_dimension,torus3d_tornado,0.3,7,10000,0,96000.0,95810.0,95708.0,0.9980208333333334,0.9989353929652437,0.14954375,2.0,9.30079,11.30079,3.0,0.0,0.0,0.0,287305.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_tornado,0.35,7,10000,0,112000.0,111703.0,111591.0,0.9973482142857143,0.9989973411636214,0.1743609375,2.0,9.357654,11.357654,3.0,0.0,0.0,0.0,334968.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_tornado,0.4,7,10000,0,128000.0,127637.0,127504.0,0.9971640625,0.9989579824032216,0.199225,2.0,9.424818,11.424818,3.0,0.0,0.0,0.0,382753.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_tornado,0.45,7,10000,0,144000.0,143553.0,143408.0,0.9968958333333333,0.9989899200991968,0.224075,2.0,9.494491,11.494491,3.0,0.0,0.0,0.0,430481.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_tornado,0.5,7,10000,0,160000.0,159452.0,159290.0,0.996575,0.9989840202694228,0.248890625,2.0,9.565371,11.565371,3.0,0.0,0.0,0.0,478161.0,0.0,0.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_transpose,0.05,3,10000,0,16000.0,15968.0,15949.0,0.998,0.998810120240481,0.0249203125,2.00301,9.042636,11.045645,3.004702,0.0,0.0,0.0,47924.0,35.0,21.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_transpose,0.1,3,10000,0,32000.0,31948.0,31906.0,0.998375,0.9986853637160386,0.049853125,2.010656,9.07986,11.090516,3.005955,0.0,0.0,0.0,95727.0,266.0,180.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_transpose,0.15,3,10000,0,48000.0,47760.0,47703.0,0.995,0.9988065326633165,0.0745359375,2.024736,9.109951,11.134688,3.006184,0.0,0.0,0.0,142505.0,1017.0,649.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_transpose,0.2,3,10000,0,64000.0,63805.0,63730.0,0.996953125,0.9988245435310712,0.099578125,2.046195,9.157367,11.203562,3.015064,0.0,0.0,0.0,189602.0,2703.0,1694.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_transpose,0.25,3,10000,0,80000.0,79712.0,79624.0,0.9964,0.998896025692493,0.1244125,2.072579,9.221278,11.293856,3.029715,0.0,0.0,0.0,235223.0,6197.0,3642.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_transpose,0.3,3,10000,0,96000.0,95809.0,95708.0,0.9980104166666667,0.9989458192862883,0.14954375,2.109364,9.278608,11.387972,3.040456,0.0,0.0,0.0,279820.0,11372.0,6500.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_transpose,0.35,3,10000,0,112000.0,111700.0,111590.0,0.9973214285714286,0.9990152193375111,0.174359375,2.155059,9.351322,11.506381,3.057837,0.0,0.0,0.0,322107.0,19331.0,10593.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_transpose,0.4,3,10000,0,128000.0,127634.0,127504.0,0.997140625,0.9989814626196781,0.199225,2.220409,9.450276,11.670685,3.080013,0.0,0.0,0.0,362128.0,30845.0,16390.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_transpose,0.45,3,10000,0,144000.0,143549.0,143403.0,0.9968680555555556,0.9989829256908791,0.2240671875,2.311458,9.561209,11.872667,3.10292,0.0,0.0,0.0,399784.0,45486.0,23464.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_transpose,0.5,3,10000,0,160000.0,159449.0,159284.0,0.99655625,0.9989651863605291,0.24888125,2.438506,9.707303,12.145809,3.128098,0.0,0.0,0.0,435388.0,63194.0,31829.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_transpose,0.05,5,10000,0,16000.0,15968.0,15949.0,0.998,0.998810120240481,0.0249203125,2.0,9.042072,11.042072,3.003825,0.0,0.0,0.0,47945.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_transpose,0.1,5,10000,0,32000.0,31948.0,31906.0,0.998375,0.9986853637160386,0.049853125,2.0,9.076694,11.076694,3.00351,0.0,0.0,0.0,95915.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_transpose,0.15,5,10000,0,48000.0,47760.0,47703.0,0.995,0.9988065326633165,0.0745359375,2.0,9.098799,11.098799,2.999057,0.0,0.0,0.0,143183.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_transpose,0.2,5,10000,0,64000.0,63806.0,63731.0,0.99696875,0.9988245619534213,0.0995796875,2.0,9.137547,11.137547,3.001553,0.0,0.0,0.0,191442.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_transpose,0.25,5,10000,0,80000.0,79713.0,79625.0,0.9964125,0.9988960395418565,0.1244140625,2.0,9.174355,11.174355,3.00368,0.0,0.0,0.0,239345.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_transpose,0.3,5,10000,0,96000.0,95810.0,95709.0,0.9980208333333334,0.9989458302891139,0.1495453125,2.0,9.20345,11.20345,3.001264,0.0,0.0,0.0,287433.0,6.0,4.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_transpose,0.35,5,10000,0,112000.0,111703.0,111592.0,0.9973482142857143,0.9990062934746605,0.1743625,2.0,9.233556,11.233556,3.000824,0.0,0.0,0.0,335070.0,11.0,5.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_transpose,0.4,5,10000,0,128000.0,127637.0,127504.0,0.9971640625,0.9989579824032216,0.199225,2.0,9.263592,11.263592,3.000204,0.0,0.0,0.0,382763.0,38.0,26.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_transpose,0.45,5,10000,0,144000.0,143553.0,143409.0,0.9968958333333333,0.9989968861674782,0.2240765625,2.0,9.293782,11.293782,2.99818,0.0,0.0,0.0,430178.0,70.0,52.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_transpose,0.5,5,10000,0,160000.0,159452.0,159293.0,0.996575,0.9990028347088779,0.2488953125,2.0,9.325947,11.325947,2.997935,0.0,0.0,0.0,477710.0,148.0,96.0,10000.0
